date_range_start,California,Arizona,Texas,Nevada,Washington,Florida,Colorado,Illinois,Utah,New York,Virginia,Oregon,Georgia,Michigan,Ohio,North Carolina,Minnesota,Missouri,Pennsylvania,New Jersey,Tennessee,Hawaii,Indiana,Wisconsin,Idaho,Maryland,New Mexico,Massachusetts,Oklahoma,Kansas,Iowa,Louisiana,Alabama,South Carolina,Nebraska,Arkansas,Connecticut,Kentucky,Mississippi,Montana,Alaska,New Hampshire,South Dakota,Wyoming,North Dakota,Rhode Island,District of Columbia,Maine,Delaware,West Virginia,Vermont,Puerto Rico,Guam,U.S. Virgin Islands,Northern Mariana Islands,American Samoa
2019-10-07,257735.122104,62573.738954,21910.707803,10430.491247,8789.145163,7776.2523949999995,8162.993209,8839.789633999999,5540.982721,6629.842321,4364.646214,4155.161537,4564.922596,3609.580783,3342.5454799999998,4488.9557079999995,3017.959446,4021.643886,3358.659627,2412.525939,4097.61086,5644.57391,3899.636413,1903.777658,2140.886622,2525.3253839999998,2838.401171,2237.571739,3052.489848,2635.8226839999998,2028.087163,1650.554477,1385.821213,2472.378707,1404.2373890000001,1314.458308,1139.504112,1650.554496,547.882806,639.963942,755.065371,559.3929489999999,283.149515,713.628867,170.35012,407.45905,368.32455,253.223145,200.276483,317.67995199999996,36.83246,0.0,9.208115,0.0,0.0,9.208115
2019-10-14,254480.73454799998,29407.989929,19096.409532,11248.33981,9593.959353,8177.983167,12069.508795,7079.879499,10280.273736,6460.992155,4373.149995,3816.873747,3840.954977,3696.467671,4055.277838,3999.89109,6253.893526,3349.698074,4108.256628,3364.146809,3022.193425,3371.37118,4442.985546,2251.5943,2169.718194,2408.1222470000002,1666.420577,2191.391297,2846.400546,2417.754838,1493.035824,1440.057135,1408.751514,1712.174918,2343.102953,1314.834765,1524.341418,1273.8967109999999,785.047856,1011.411351,968.065158,780.2316109999999,380.48332800000003,211.914759,209.506632,329.912755,604.43866,240.81222200000002,267.301568,414.19703,86.692402,38.529956,0.0,0.0,0.0,0.0
2019-10-21,247135.552082,20811.07002,20253.788294,12835.131884,8044.022061,8508.00331,6752.944018,7625.430264,6354.525224,6145.229377000001,4425.472853,4107.746651,4329.650756,4203.5688150000005,5736.724061,4221.22025,3116.7433579999997,5055.882234,3933.753648,3444.556095,2831.798315,3497.51056,3013.356173,2930.142153,2332.514211,2536.766795,1797.92714,3038.572546,2872.1445590000003,3141.959664,2226.605437,1666.80203,1490.287445,1500.373985,1689.496785,1071.695703,1164.996282,1328.902673,779.185821,854.834938,708.5799930000001,660.668887,511.8923,368.158995,297.55316400000004,226.947332,557.2818,254.685333,300.074794,557.281767,60.519286,151.29821900000002,10.086548,20.173096,65.56256,0.0
2019-10-28,218965.215356,16645.7785,16018.764746,6974.698504,7342.487656,5665.281002000001,3859.569611,5649.771868,3691.184202,4010.2301469999998,3476.27132,3150.578539,2632.1289930000003,1838.945323,3112.913467,2654.284941,3431.959369,2359.610551,2304.220644,2911.294142,1876.610464,2375.11974,1847.807679,2107.032547,2275.417837,2248.830754,1593.014062,2403.92249,1519.899383,1424.628704,1996.252707,1005.880933,1143.247927,771.027669,1191.991051,744.440516,1083.426809,669.110221,427.61017300000003,675.757028,496.293662,505.15607900000003,416.532192,292.45877,250.36243199999998,152.876172,383.29825,241.500047,425.394577,186.110128,44.311935,35.449547,17.724773,17.724773,0.0,0.0
2019-11-04,256721.7846515,26490.183185,18342.175403,9040.627973,10045.3962565,7584.9725165,6099.5628845,7651.3466085,5177.1899835,4822.4312145,4005.3415425,4046.53915,3648.2939655,3112.7225425,3064.658463,3971.0100435,2725.9210255,3323.2890505,2643.525417,5371.7351455,2254.4350745,2357.429624,1959.184232,1970.6280164999998,2652.6804764999997,2336.8306775,1881.3661335,3046.34826,1485.4094985,1707.419863,1650.2007145,1142.094513,1300.0194155,1213.046283,1153.5383395,1551.7837725000002,1082.5865880000001,1242.8002335,780.469416,839.9773595,876.597619,682.052453,835.399802,256.3418605,528.7050849999999,311.27225599999997,627.1221,217.432827,382.22402,205.9889945,100.70572950000002,114.4383315,20.5989,36.620266,0.0,0.0
2019-11-11,234383.93157900003,21009.794368,19069.66385,8454.612684,9006.566612,6777.429646,5874.877839,8284.051403,4827.822976,4924.9479599999995,4401.420502,3830.515069,3548.615765,2837.945019,3527.295563,3167.222461,2828.469372,3496.499891,3160.115733,3337.783409,2745.557795,2293.097458,1786.152377,1355.012176,1596.640222,2262.301739,1838.2682100000002,2499.191945,1587.164544,1783.783485,1418.97253,916.765194,1203.402404,1492.408477,1219.98472,1016.259106,1044.685948,1051.792649,855.173748,632.4969189999999,926.240802,705.932918,236.89024799999999,350.597555,405.082307,310.326201,653.817,345.85974699999997,336.38414,260.579265,47.37805,28.42683,28.426828,18.95122,0.0,0.0
2019-11-18,227066.556113,17510.345126,19010.585783,9406.030593,8579.265002,7352.937687000001,7312.730377,6908.142737,4935.464498,4907.821976,5136.501928,4417.793691,3890.0709429999997,3146.23308,3269.368411,3573.43726,3158.797936,2920.066197,2801.956771,2691.386281,2812.008632,2090.78746,2198.8450080000002,1809.335294,2736.619693,2394.856332,1917.392842,3166.336862,2359.674811,2407.4211330000003,1645.992547,1394.695997,1678.661116,871.999099,655.884036,1274.073603,811.687935,934.823243,1236.379126,432.230098,625.728478,708.656346,216.115051,618.189563,510.132044,228.67988300000002,552.8525,326.685547,404.587478,319.146641,160.82980700000002,50.259313000000006,115.59642,22.616692,0.0,0.0
2019-11-25,338192.66238,45178.58088,24922.319871,17718.895932,12720.510001,7407.760441,12879.937513,7643.533389,16807.240562,4659.321872,3493.930053,7194.4420820000005,5220.6859540000005,3112.202453,2705.774832,2180.338083,3572.521004,2755.174855,2831.520384,2041.119777,2678.829369,3231.21143,1935.583296,1594.273983,3332.2571279999997,2512.665587,3231.211619,2638.411189,1834.537803,3383.902723,1578.555795,1643.674018,1365.237437,1160.900906,1329.310138,1358.501062,1107.00997,588.309559,1210.300936,556.873166,613.009576,282.92749299999997,318.854791,871.237041,199.84560900000002,442.354909,732.01874,312.11843200000004,343.554826,206.581982,71.854601,35.9273,38.172756,0.0,0.0,0.0
2019-12-02,210007.14743699998,15880.516237,15333.472763,6991.043593,7667.895152,6462.542951,7514.908482,4990.622301,4183.963446,3507.111653,3678.6426,3467.70593,2969.339133,2589.189512,2220.629888,2572.963663,2983.247037,2341.165079,2046.781005,1826.572362,1903.065907,2202.08599,1509.00841,1587.819893,1965.651525,2225.26587,1757.032859,1998.1033129999998,1281.845851,1580.86601,1671.267364,1031.50345,769.571108,1175.218514,1309.661665,1260.98397,686.1236329999999,662.943796,1077.86317,412.601387,159.94098,382.46756899999997,157.622996,166.894942,352.333755,389.42153599999995,303.65607,507.638757,74.175529,169.212922,118.217246,18.543882,9.271941,0.0,0.0,0.0
2019-12-09,211544.274596,19141.042336000002,17232.127336,7741.708483,9465.598282,7186.6342030000005,5489.82136,4934.746957,3371.061753,4217.211676,3973.520571,4623.363738,2897.217655,3032.601707,2712.192895,2775.372055,3684.7012600000003,3154.447292,1996.914054,2551.988445,2195.477257,2157.1185,1649.428459,1814.1456560000001,2209.015633,1983.375669,1362.8656130000002,2181.93887,1265.84041,1699.069216,1344.814463,1292.917232,1426.044845,1708.094851,1055.995215,1272.609628,834.86802,812.3040070000001,1103.379625,467.074808,383.588005,518.9720110000001,171.486404,347.48561,288.819207,512.202802,306.87042,363.280406,153.4352,273.024404,117.3328,63.179203,0.0,0.0,0.0,0.0
2019-12-16,226581.413179,23764.686926000002,18979.564806,7992.336989,10104.405682,8155.491317,6740.740455,7172.094139,5565.133799,5656.768588,4110.153101,5055.555353,3462.004923,3397.190152,3242.97559,3204.9806829999998,2916.666548,2950.1914340000003,2706.5771489999997,2261.813462,2833.971768,3457.53491,2156.768752,2348.978167,3039.591178,1859.514638,1801.404744,2545.657579,2170.17867,1289.591261,1553.32049,1077.266866,1229.246422,1361.111056,1289.59123,1054.916937,1159.9616290000001,681.673027,826.947589,1003.512102,775.542744,531.928478,440.293723,672.733037,411.238805,451.468691,742.0178,254.789266,78.224773,160.91953,44.699869,8.939974,0.0,0.0,0.0,0.0
2019-12-23,347059.672343,45160.792539,43712.124084,15802.695682,21923.719126,13542.135304,15226.942466999999,17904.062154,11798.956824,13483.764046,7882.775086000001,8238.309085,7978.291731,8113.606842,8097.687603,4919.10642,8734.465023,7943.7995,5232.188672,7758.0728260000005,4491.934783,4659.088845,3650.857776,5980.402168,4722.766734,3852.50403,5853.046876,6556.15523,3380.227337,4316.820961,11459.342279,1899.719635,2146.470906,2987.547933,3282.057518,1963.39738,2610.78783,1711.339579,1193.957862,1026.803764,1623.782685,1013.5375640000001,1040.0699670000001,1286.821268,878.222351,459.01045799999997,1278.8616,329.001726,371.45357700000005,294.509608,217.565654,53.064793,21.225918,0.0,10.612959,0.0
2019-12-30,313463.715666,33692.876788,30006.822337999998,12980.324497,15533.26726,9895.232472,12909.218399,14207.480275,8413.470766,8853.870443,6773.440243,7310.1775609999995,4979.728639,5181.578539,5738.959663000001,3663.116889,5394.897174,5773.36584,3704.404304,3541.5481879999998,3497.966947,4128.74783,3009.398501,4096.635347,4126.454205,3277.7670829999997,4144.804121,4569.147717,2314.392559,2704.329751,2741.029884,1919.86774,2126.305141,1901.517775,2374.030037,1972.624003,1243.211872,1518.46173,1121.643183,756.937102,857.862076,619.312175,692.712147,633.074676,403.699796,415.168534,1151.4619,328.006079,277.54362000000003,307.362339,41.28748,383.056043,64.22497,0.0,0.0,0.0
2020-01-06,241084.680525,18898.107786,19921.308888,8987.24401,8646.176661,7169.87879,7939.14697,7391.44801,5506.865276,6256.217203,3988.245031,4038.03582,3607.345246,3368.3493519999997,4259.605082,2280.419769,5120.986211,3365.859797,2927.70053,2982.47037,2835.587477,3283.70508,2815.67114,2855.5038,2833.0979899999998,2800.733875,2449.708598,3256.3199750000003,1346.841818,2198.264972,2509.45757,1384.184921,1214.896132,1321.946394,1481.2770679999999,1045.607315,926.10934,619.89577,731.92512,634.833005,993.326955,622.38531,306.213576,311.19265,487.95007699999996,664.7075199999999,453.0965,370.941645,398.3266,532.76182,79.66532,248.95412499999998,19.91633,0.0,29.874495,0.0
2020-01-13,247819.131843,22684.787293,20652.64021,9774.378602,9315.264121,7646.895891,8050.816466,6801.42219,6543.0132969999995,6803.930897,5873.157124,4342.774545,3720.586223,4530.936324,3911.2567950000002,3083.344872,4907.259951,3213.803699,3038.185974,3745.674452,3369.350751,3018.1153099999997,3141.047803,2451.121146,2767.23297,3238.891912,2385.891751,3243.909556,1884.12692,2012.076989,2546.456453,1239.359131,1700.982757,1593.103311,1317.132697,782.753124,1194.200285,1071.267895,592.082496,772.717836,1414.976839,652.294278,318.620653,511.800121,436.53540399999997,464.13248,185.65298,178.126512,745.12076,411.44716,70.247075,308.585363,50.176483,10.035296,0.0,0.0
2020-01-20,243603.28178299998,18281.99139,19071.781574,9896.502575999999,10257.11376,8931.48533,7776.004726,7080.176799,6272.60991,5226.3284189999995,5360.922817,4830.163571,4416.222128,4014.978242,2961.078211,3692.459411,3692.459413,3263.280894,2729.9820799999998,3870.22569,3184.555797,2729.98202,2864.576497,2785.85144,2216.999388,3060.119433,2318.580061,2902.66925,2059.549241,1731.9512909999999,2328.7381880000003,1455.14391,1775.123192,1632.910183,1267.219554,1264.68005,1467.8415009999999,1175.796902,708.525575,1503.3947699999999,949.7797969999999,594.247255,419.020492,335.216394,606.944846,241.254232,96.50169,365.690626,553.61497,294.58411500000005,203.161462,157.450123,10.158072,0.0,10.158072,0.0
2020-01-27,211575.426828,15295.196275999999,15333.334159,6932.522772,9659.343647,6989.729059,5496.01609,6214.269437999999,4254.433478,3731.10421,4834.968643,4237.483514,3286.168447,2538.252596,3055.225595,2726.820651,3692.966858,2436.55299,2699.276941,2580.627431,2125.097968,2103.9106,2404.771869,2904.794881,1542.444008,1633.5498639999998,1622.956187,2271.291169,1440.744381,1716.180857,1976.786033,974.621203,1355.994696,1385.657112,1341.163512,1089.033253,1152.595497,951.315049,500.023056,879.277828,548.754105,817.834314,447.054505,137.718214,377.136032,144.074436,311.45505,216.111655,334.76119600000004,150.43066199999998,50.849803,351.711125,59.324768,0.0,0.0,0.0
2020-02-03,235076.233288,16476.592309,18604.558475,6821.148327,10740.729626999999,8307.808491,6249.3555989999995,7466.937141,5697.7440639999995,4715.606372,4255.930073,4516.03959,3350.031322,3592.2022309999998,3392.635486,3067.498584,5103.528326,3184.099345,2807.389035,3572.021293,2787.208093,2338.74348,2311.835536,2571.945038,1872.34013,2657.153366,1370.059705,1858.886178,1605.503586,1551.687894,1262.428122,1287.0937,1639.138505,1484.418138,1374.544322,955.229802,1148.069658,571.792493,739.96676,757.905349,513.492078,681.666335,580.761793,199.566791,625.608262,215.263054,405.86057,188.355175,125.570115,147.993348,71.75435300000001,239.92861,73.99667,0.0,8.969294,0.0
2020-02-10,275803.07818,22280.808568,19098.778688,8820.403243,13335.059608,7536.155806,8402.582906,8800.61153,6918.221905,6405.842528,6117.766537,3835.149031,5029.235071,4226.580537,3698.8077869999997,4156.210744,4932.476719,4268.362575,3947.300804,3795.566108,2458.5416649999997,2337.5936500000003,2469.536947,2929.139074,1818.617122,2546.503806,1772.436977,3283.186683,1906.579262,3041.290816,1389.801711,1860.399133,1427.185614,1409.5932149999999,1746.048319,1985.745166,1512.9487,1288.645261,815.848794,727.886668,448.606877,587.147242,716.891383,422.218247,1066.54089,391.43150299999996,409.02393,611.336822,105.554562,244.09491599999998,195.715746,197.914796,76.966866,0.0,50.578228,0.0
2020-02-17,266869.186311,24353.66677,18723.506177,9418.10043,15581.839512999999,9374.402504,6481.12527,8321.047274999999,6292.533095,9068.515554,4452.611255,3856.936475,5280.576153,4742.398776,5117.283038,3429.1546120000003,4574.506103,3817.838079,2946.175101,4586.005466,2902.476956,2470.09534,2628.788498,3332.558703,2263.104108,2999.072866,1435.1391840000001,5535.865326,2168.808063,2288.4029539999997,1984.8158760000001,2428.697036,1833.022267,1688.12845,1899.719413,1117.7526129999999,1511.035952,1071.754572,1230.447826,637.073005,450.78089,1432.83929,689.9707460000001,312.786741,459.9805,379.48391,515.17816,853.2638400000001,229.99025,137.99415000000002,328.88604999999995,101.19570999999999,137.99416,0.0,0.0,0.0
2020-02-24,220004.19482499998,20383.57534,17799.299814,8545.25308,8670.703185,7853.18585,6452.324576,6331.056086,5618.0802699999995,4045.770624,4432.575592,3888.957852,3642.238999,4714.838628,4735.746982,3617.148927,4873.742244,3194.799787,3307.704951,3757.235031,2688.8170569999997,1605.7631999999999,2822.630659,2548.730916,2636.546157,2609.365252,2055.293279,2262.28621,1998.8406260000002,2412.82651,1543.0380790000002,2601.001894,1244.048325,1601.5815440000001,1252.41167,1327.6818150000001,1338.13602,940.87688,951.331077,790.336579,505.982691,1568.128144,280.17223,131.72276200000002,359.624047,430.71251,169.35783,401.440797,183.9937,257.173015,562.4353,50.1801,91.99685,0.0,0.0,16.7267
2020-03-02,207011.80745000002,30141.8348785,22060.0442565,8708.656965,7859.775232,8695.597116,5500.318988,7150.196935,5593.913733,3410.763654,5530.791558,4412.008971,3423.8233105,5130.2934510000005,3062.504401,3236.634016,6192.484100000001,3066.8576775,3127.803008,2857.9021430000003,2716.421796,2344.219824,2313.7471060000003,3286.696275,1649.8780325,2738.188016,1536.6937580000001,2485.700135,1795.711554,3108.213475,1242.85005,1266.792874,1031.717895,955.5361945,1765.238908,1042.600995,692.165162,846.70519,1225.437096,620.336715,428.794147,402.6747035,544.155014,121.89072200000001,243.781442,346.08258,293.84372,520.212184,215.48539,115.36086,243.781442,189.36594,80.53494,8.70648,52.23888,17.41296
2020-03-09,182284.14166,66176.136645,37272.084426,7001.666313,7044.761003,7488.385855,6760.841266,6352.706605,5123.232024,4134.582721,4514.832495,2907.643406,3432.388085,2448.808645,2595.838587,3498.298057,8350.285188,3698.562977,2360.083724,1794.77897,3067.348278,2441.20364,2441.203629,2831.593449,1774.499055,2043.208868,2015.323894,2666.818541,2839.198423,4241.052664,2702.308493,1226.93933,1531.139152,1201.589315,1929.133936,458.834753,742.754581,648.959643,2164.888793,970.904464,973.43947,390.38978,562.769699,436.019758,661.634635,395.459785,468.97473,174.914907,347.2948,149.56492500000002,78.584957,182.519905,93.794945,0.0,0.0,81.11996
2020-03-16,192215.43414,27302.548755,14075.574274,5269.447888000001,5711.532735,6737.982533,7215.637284,4237.91659,3628.144374,3267.3625270000002,2972.639377,3501.10857,2073.2254,1148.4042319999999,1788.6650379999999,3099.6751639999998,3160.652405,2942.15068,1565.081913,696.156572,1880.130884,2611.85753,1595.570509,1514.267569,1539.674736,929.902559,1793.746542,1717.52496,2779.544838,5177.981994,2916.743564,919.739693,1260.19582,1041.69415,721.563744,503.06203700000003,284.560341,929.9025369999999,884.169671,767.296652,680.912275,370.944727,294.723212,940.065456,304.886089,274.39748599999996,386.18906,269.316045,0.0,376.026164,142.280173,0.0,40.651478,0.0,0.0,86.38439
2020-03-23,176923.831584,11931.732842,7821.0665500000005,4790.482244,4383.863558,3951.830558,3221.186648,3373.66878,2306.293468,3335.548288,2922.575696,2274.526256,1639.1837600000001,1054.66862,1067.375472,2725.61947,584.515138,1670.950874,1092.789164,609.92885,1080.082318,1092.789178,1524.822092,520.980894,1340.572736,1207.150796,565.45486,1645.537206,1010.194618,3538.858026,978.427502,838.652138,1111.849432,1226.211104,254.13701200000003,260.490444,374.852102,501.92059400000005,622.63569,203.309616,298.61098400000003,228.72332,101.654808,133.421932,127.068512,317.671274,343.08496,254.137018,76.241106,330.378114,76.241106,25.413702,222.36989,0.0,0.0,50.827404
2020-03-30,152210.07955999998,8029.17649,5590.080784,4452.22512,3150.9850500000002,3343.545238,1978.11837,2083.15123,1382.9323,2514.95291,933.6252,1954.777717,1120.35024,566.01027,991.9767800000001,1277.8994500000001,303.42819000000003,1312.91044,1196.20729,700.2189,1032.82288,706.0540599999999,939.4603599999999,490.15323,770.240797,326.76882,630.19701,764.4056400000001,875.27362,618.52669,513.49386,735.2298470000001,601.0212300000001,606.85638,326.76881,192.5602,280.08756,233.40630000000002,583.51575,163.38441,186.72504,210.06567,46.68126,163.38441,0.0,245.07661000000002,285.9227,46.68126,75.85705,87.527364,46.68126,0.0,23.34063,0.0,0.0,0.0
2020-04-06,148691.597066,8040.179754,5438.945142,2431.2675,3480.6293,3281.10275,1389.29578,2542.115636,1034.581986,2512.556174,1071.53132,1537.0931719999999,1426.245138,1167.5996400000001,864.614932,1293.227446,576.409934,746.37697,458.172006,532.070732,768.546602,724.207424,620.74917,266.035356,835.05544,133.017678,502.511244,894.174434,798.1060659999999,266.035358,421.222662,820.275672,591.1896879999999,561.630204,413.832788,88.67845200000001,325.154324,133.01767999999998,524.680846,88.67845200000001,266.035368,88.678454,29.559484,88.678454,59.118968,347.32395,436.0024,29.559484,0.0,199.526514,206.916394,0.0,0.0,0.0,0.0,0.0
2020-04-13,158581.05415799998,8699.885980000001,4984.94633,3246.3274499999998,3409.32286,3477.237688,2383.80941,2159.690638,1500.9170880000001,2180.06507,930.432758,1011.93051,1629.95517,1120.5942029999999,794.60315,923.64126,196.952918,998.34755,577.27579,393.90584,1188.509,448.23766,753.85428,325.99104,1236.04934,285.24216,529.73545,570.4843000000001,733.47984,217.32736,312.40808,930.43276,930.43276,325.99104,244.49328,190.16144,271.6592,196.952918,590.8587600000001,54.33184,258.076235,210.53588000000002,0.0,54.33184,27.16592,27.16592,359.94843,0.0,0.0,108.66368,149.41255999999998,54.33184,27.16592,0.0,0.0,0.0
2020-04-20,174361.347434,10314.645858,4678.935779,4191.28932,2950.569056,3333.278834,2141.9403039999997,2265.395098,1975.2762939999998,2148.1130160000002,722.21041,1277.756889,1382.693442,1228.374956,759.246832,1203.68401,512.337297,1092.574715,635.79206,296.291448,808.628742,790.1105279999999,771.592327,462.955388,1376.520704,481.47359800000004,543.201008,839.492448,975.29268,395.05525600000004,376.53705,623.446608,839.492448,246.90953800000003,271.600498,512.337286,407.40074000000004,246.909544,734.555901,209.873108,98.763818,74.07286,98.76381400000001,0.0,24.690954,203.70037000000002,271.6005,24.690954,0.0,123.454774,98.76382,24.690954,0.0,0.0,0.0,0.0
2020-04-27,175544.15563999998,9360.834907999999,4478.273002,4016.9694299999996,2762.638297,2239.136546,1637.8869,875.9585020000001,1295.796626,253.976138,782.66116,875.958502,927.790351,497.58590399999997,476.85314999999997,507.95228099999997,305.808006,523.501835,414.654928,124.39647599999999,539.051398,373.18942599999997,502.76908,518.3186519999999,777.477992,155.49559299999999,196.961086,290.25845,549.417768,207.32745999999997,248.79295399999998,362.82305599999995,445.754038,248.79295399999998,108.846916,264.342513,269.525702,305.808001,207.327462,274.70889,82.930984,20.732746,0.0,62.198237999999996,82.930984,108.84692,0.0,103.66373,0.0,88.114172,0.0,20.732746,0.0,0.0,0.0,0.0
2020-05-04,209470.86674,14406.49036,4766.167898,5885.309236,2773.3109,2125.386924,1987.9485100000002,1403.835224,1379.29263,863.8986120000001,912.983758,1546.182184,1232.037216,868.80711,481.034466,947.343388,343.596042,731.3687180000001,584.11327,269.96831199999997,579.20475,697.009086,422.132272,559.570694,613.564362,255.242764,441.76634,328.870498,908.0752620000001,368.138616,314.14495600000004,348.504554,471.217422,431.949316,206.15762400000003,323.96199,157.07248,539.936612,407.406732,255.24277600000002,98.17029600000001,19.63406,19.63406,117.804356,39.26812,176.70654000000002,19.63406,0.0,39.26812,186.52357,0.0,44.176632,0.0,0.0,0.0,0.0
2020-05-11,219611.805512,15142.365870000001,5898.973913,7538.6889550000005,3844.331305,3204.4426080000003,2984.480857,2904.494772,2039.645227,1619.718271,1484.741703,2084.637342,1579.72518,1089.810424,989.8278210000001,1189.79303,609.893885,1589.723452,764.8669490000001,354.93825400000003,1084.8112720000001,989.82787,874.847813,569.900874,1014.823449,689.880008,689.879993,299.947828,1084.811313,499.91303400000004,404.929566,599.8956440000001,299.94781900000004,504.912163,259.95477700000004,414.927809,219.961739,614.893044,444.92262,459.91999,29.994783,129.977386,139.97565500000002,159.972172,79.986088,79.986088,0.0,0.0,0.0,79.986084,0.0,19.996521,39.993042,0.0,39.993042,0.0
2020-05-18,245758.582692,23632.828084,7790.84174,10667.881683000001,4662.631428,4096.3569880000005,3475.28167,2945.540943,2424.933755,1593.788792,1785.591484,1502.454238,1794.7249379999998,817.444699,931.612935,1082.315031,1223.8836469999999,1726.223948,748.943732,315.104376,1561.821723,927.04621,968.1467739999999,790.044304,917.912768,420.13917399999997,908.779274,333.371304,1064.048137,945.31313,205.50285,726.110087,739.8102729999999,1173.649658,438.406094,621.075287,442.97282499999994,493.206855,342.504751,438.40608399999996,54.80076,73.06768,114.16825299999999,109.60152,91.3346,219.20304,0.0,0.0,54.80076,95.90133,0.0,0.0,0.0,36.53384,0.0,0.0
2020-05-25,241088.590431,29167.314085,9963.176148,11779.269516,4058.7589,3872.926043,3902.4904,3767.339178,2039.938154,1385.29961,1406.416985,1731.62453,2132.854577,1609.143742,1216.360632,1811.870521,920.71744,1909.01045,684.202865,1009.410391,1600.6968219999999,1114.99725,886.9296469999999,612.4038029999999,1119.220705,772.895818,857.365315,223.844146,1368.405684,1051.645133,439.24134200000003,591.286429,819.354051,1136.114616,532.157784,815.130562,253.408471,549.051684,527.934311,477.252611,164.715504,101.363388,257.631938,168.93897600000003,67.575592,139.37465,33.787796,0.0,118.257286,253.408466,0.0,0.0,101.36339,0.0,0.0,0.0
2020-06-01,221283.033643,27889.601982,11006.534594,8920.078318,3629.285221,4215.024262,3939.3823239999997,3146.911787,2855.9565030000003,1921.836661,2331.471197,2067.314356,2224.277109,1558.142455,807.783943,1339.925962,983.888507,2706.650405,1029.828822,807.78394,2009.888936,1156.1647189999999,1332.269245,758.015262,1194.448287,773.328697,980.060145,310.097147,1665.336552,842.2391700000001,658.477888,1114.052756,1198.276659,696.7614980000001,440.26139,960.918345,486.20170699999994,555.112179,754.1869,237.358314,45.940318,76.567198,126.33588,333.06730600000003,61.253756,164.619469,61.253757,80.395556,107.194079,574.2539780000001,126.33588,0.0,76.5672,0.0,0.0,0.0
2020-06-08,259696.542244,35043.311162000005,12838.945987,11500.523138,4918.173244,4121.492808,5056.264432999999,3611.6174180000003,3331.894143,1575.65665,1887.2471679999999,2269.653689,2542.295434,1866.002312,1359.667751,1465.891797,1426.942969,1958.063177,644.425848,736.486698,1458.810176,994.9651859999999,1033.914008,934.771558,1568.57502,506.33461,1164.923703,315.131326,1164.923623,715.241894,389.48815,1402.157363,839.169937,959.557181,520.497798,771.8947009999999,155.795259,616.0994519999999,552.36503,825.006732,70.816025,138.091256,371.784148,106.22404399999999,184.121672,269.10092,28.326412,70.816025,56.652824,113.305646,53.112022,14.163206,14.163206,0.0,0.0,0.0
2020-06-15,274815.848328,43616.190029,15037.147072,15918.780563999999,5490.815539,4767.875912,6573.462064,4817.247424,4122.519872,1407.087636,2634.321986,4210.683266,2824.754909,1601.047046,2352.199098,1516.410236,1904.329126,2048.917092,1050.907563,1033.274866,1840.851488,948.638054,1509.357176,490.188424,1854.9576339999999,835.7889,1812.6392230000001,366.759686,1325.977339,1170.809762,419.657718,2070.076298,941.58496,987.42991,789.943912,1068.540229,363.233146,634.776362,744.0989900000001,454.923074,193.95944,141.061418,236.27787,342.073942,239.804414,377.339284,239.80441,28.212284,88.163382,109.322596,28.212284,56.424568,14.106142,0.0,0.0,0.0
2020-06-22,292947.576108,58644.271724,16711.016513,16779.46182,7710.407635,7001.994618,6403.094764,5037.603249,4534.527344,2173.150843,3045.833442,3391.484228,3425.707048,2169.728569,2416.13306,2395.59935,1382.6030289999999,2950.009476,1683.764126,1125.931685,2857.607782,900.060889,1854.878337,1040.374576,2094.438283,1307.3127769999999,2327.153645,479.119866,1971.2360210000002,1451.048718,1553.717279,1536.605826,1153.309965,1611.896115,739.2135040000001,1211.488824,568.099283,718.679806,882.949467,527.0318540000001,205.337078,273.782781,164.269672,284.049636,140.313671,311.42791700000004,136.89139,99.246259,164.26967,345.65076,116.35768300000001,0.0,82.134834,0.0,0.0,0.0
2020-06-29,286752.716677,108784.27452400001,21390.322311,17106.068465,6099.731818,5167.923828,8145.58316,5810.905688,6044.717374,3503.7354840000003,2846.999938,3476.2282569999998,4201.731796,2620.065218,2874.507225,2004.590577,2097.427469,3005.166624,2076.797105,832.09419,2458.460067,1227.5108480000001,1932.384013,1186.249977,1444.130419,1873.9311389999998,2259.032583,838.971006,2162.757218,1963.329745,838.971005,1251.579677,1265.333324,1581.666662,1127.797084,1533.5289639999999,625.789842,1351.293458,1045.275342,842.409407,350.717379,330.08694099999997,426.362316,27.507246,113.46739,251.00362299999998,233.81158,147.851442,0.0,264.757241,96.27536,41.260869,120.3442,0.0,0.0,0.0
2020-07-06,290427.41315700003,83720.602786,20137.80535,15557.865032,7310.490022,6725.372257,8473.759945,5840.729765,4907.327502,3496.775651,3169.388181,3120.628438,3876.405655,2493.716474,3437.5672440000003,2532.0277889999998,1682.213763,2420.576731,1957.358429,1180.684166,2521.579252,1302.583646,1793.664794,828.916929,1253.823924,1205.064131,1755.353497,1417.517614,1783.216242,1919.047239,884.642414,1313.032256,1511.554421,1539.417166,1104.061627,727.91443,501.52957699999996,1253.823899,1142.372918,578.152139,97.519632,174.14221,682.6374959999999,139.313762,167.17651700000002,174.142213,212.45349,132.34807999999998,55.725505,243.79909999999998,101.00247900000001,13.931376,839.3655,0.0,0.0,0.0
