date_range_start,United States,Mexico,Canada,Brazil,Japan,"Korea, Republic of",Philippines,Australia,Israel,China,Kuwait,Colombia,"Tanzania, United Republic of",Viet Nam,Argentina,"Taiwan, Province of China",Thailand,Indonesia,India,Iraq,United Arab Emirates,Turkey,Nigeria,Russian Federation,Costa Rica,Saudi Arabia,New Zealand,Singapore,"Iran, Islamic Republic of",Peru,Bahrain,Egypt,Chile,Ecuador,Ukraine,Guatemala,South Africa,Dominican Republic,Panama,Afghanistan,"Venezuela, Bolivarian Republic of",Malaysia,Lebanon,Pakistan,Jordan,Morocco,Jamaica,Qatar,Kazakhstan,"Moldova, Republic of",Honduras,El Salvador,Ethiopia,Cambodia,Ghana,Serbia,Kenya,Uruguay,Bahamas,"Bolivia, Plurinational State of",Paraguay,Syrian Arab Republic,Djibouti,North Macedonia,Fiji,Cuba,Uzbekistan,Armenia,Georgia,Trinidad and Tobago,Sri Lanka,Nicaragua,Lao People's Democratic Republic,Bangladesh,Belize,Myanmar,Belarus,Montenegro,Somalia,Uganda,Libya,Oman,Albania,Algeria,Barbados,Haiti,Grenada,Sudan,Bosnia and Herzegovina,Tunisia,Rwanda,Faroe Islands,British Indian Ocean Territory,Maldives,Saint Kitts and Nevis,Antigua and Barbuda,Mauritius,Mali,"Palestine, State of",Nepal,Yemen,"Korea, Democratic People's Republic of",Azerbaijan,Mongolia,South Sudan,Saint Lucia,Niger,Kosovo,Guyana,Senegal,Benin,Botswana,Zimbabwe,Central African Republic,Brunei Darussalam,Angola,Papua New Guinea,Kiribati,Guinea,Gibraltar,Zambia,Cabo Verde,Chad,Madagascar,"Congo, The Democratic Republic of the","Micronesia, Federated States of",Marshall Islands,Jersey,Seychelles,Samoa,Sierra Leone,Togo,Kyrgyzstan,Mozambique,Cameroon
2019-05-27,3211879.5,38955.066,601.77954,317.33713,205.10814,81.269264,75.46432,46.43958,65.789406,59.98446,162.53853,38.69965,100.61909,0.0,34.829685,94.81414,69.65937,7.73993,127.70885,0.0,50.309544,65.789406,7.73993,46.43958,23.21979,46.43958,30.95972,65.789406,32.894703,0.0,0.0,0.0,0.0,7.73993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47986,0.0,7.73993,0.0,7.73993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.47986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,3211048.5,39356.45,1006.5637,510.04382,272.40976,158.4227,79.21135,268.5458,131.37492,121.715004,15.4558735,7.7279367,262.74985,30.911747,54.09556,104.32714,187.40247,189.33444,77.279366,23.18381,38.639683,52.16357,7.7279367,7.7279367,0.0,48.299603,46.36762,77.279366,65.68746,7.7279367,0.0,38.639683,7.7279367,0.0,7.7279367,9.659921,32.84373,23.18381,30.911747,0.0,0.0,54.09556,0.0,0.0,0.0,0.0,0.0,7.7279367,0.0,0.0,0.0,7.7279367,0.0,7.7279367,0.0,7.7279367,0.0,0.0,15.4558735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7279367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.09556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7279367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,3212253.5,38530.04,842.6012,501.16803,241.59892,307.48953,147.75471,147.75471,111.81438,203.66191,15.973483,39.93371,177.705,39.93371,23.960224,63.893932,175.70831,143.76135,83.86079,31.946966,103.82764,55.90719,7.9867415,87.85416,7.9867415,97.837585,191.6818,75.87405,0.0,17.97017,0.0,103.82764,39.93371,19.966854,0.0,15.973483,31.946966,23.960224,15.973483,0.0,0.0,31.946966,31.946966,43.92708,0.0,0.0,0.0,39.93371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.946966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9867415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9867415,0.0,0.0,0.0,0.0,0.0,7.9867415,0.0,0.0,23.960224,0.0,0.0,0.0,41.930393,0.0,0.0,0.0,0.0,0.0,15.973483,0.0,0.0,0.0,7.9867415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9867415,0.0
2019-06-17,3213560.5,37471.887,904.2363,371.23465,215.6894,165.91492,66.36597,385.7522,167.98886,319.38623,8.295746,141.02768,122.36226,58.070225,49.77448,99.54896,55.99629,74.66171,109.91864,8.295746,45.626606,24.88724,8.295746,82.95746,43.55267,211.54153,49.77448,91.25321,24.88724,58.070225,18.665428,8.295746,0.0,0.0,8.295746,8.295746,58.070225,8.295746,8.295746,0.0,0.0,8.295746,58.070225,0.0,8.295746,0.0,0.0,8.295746,0.0,0.0,0.0,8.295746,0.0,0.0,10.369682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.182983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.88724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.295746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,3211751.5,40563.418,622.3629,373.41776,75.04965,118.98115,36.609585,225.14894,86.032524,102.506836,0.0,102.506836,287.38525,21.965752,36.609585,38.440063,65.897255,45.761982,87.86301,0.0,21.965752,14.643834,14.643834,75.04965,73.21917,106.16779,0.0,7.321917,0.0,7.321917,51.253418,7.321917,7.321917,0.0,29.287668,29.287668,7.321917,0.0,21.965752,0.0,51.253418,43.931503,0.0,7.321917,0.0,0.0,0.0,0.0,0.0,0.0,7.321917,0.0,0.0,0.0,14.643834,0.0,0.0,7.321917,0.0,0.0,14.643834,0.0,0.0,0.0,14.643834,7.321917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,3212621.8,38784.848,989.9135,490.11374,162.72551,257.6487,135.60458,247.96268,118.169716,203.40688,7.7488337,203.40688,205.34409,46.493,7.7488337,38.744167,77.488335,61.99067,61.99067,0.0,48.43021,81.362755,15.497667,100.73484,0.0,69.7395,23.2465,15.497667,7.7488337,0.0,7.7488337,15.497667,63.927876,0.0,71.67671,7.7488337,23.2465,15.497667,7.7488337,0.0,98.79763,15.497667,15.497667,38.744167,0.0,0.0,7.7488337,0.0,15.497667,0.0,0.0,7.7488337,7.7488337,0.0,7.7488337,0.0,0.0,7.7488337,38.744167,0.0,54.241837,0.0,0.0,0.0,0.0,0.0,0.0,15.497667,7.7488337,17.434875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7488337,7.7488337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.497667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,3205961.0,42959.12,1147.9657,953.02814,185.09224,127.98931,360.33914,356.401,175.2469,110.267715,94.51518,307.17435,198.8757,151.61812,118.14398,145.7109,70.88639,98.453316,118.14398,0.0,41.350395,15.752531,43.31946,47.25759,66.94826,108.29865,149.64905,39.38133,31.505062,0.0,7.8762655,39.38133,7.8762655,15.752531,7.8762655,37.412262,49.226658,7.8762655,0.0,0.0,25.597862,15.752531,17.721598,39.38133,0.0,0.0,31.505062,0.0,7.8762655,7.8762655,0.0,47.25759,0.0,0.0,0.0,0.0,23.628796,23.628796,55.133858,7.8762655,7.8762655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.752531,0.0,0.0,23.628796,0.0,70.88639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8762655,0.0,0.0,0.0,0.0,0.0,0.0,7.8762655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8762655,0.0,0.0,0.0,0.0,0.0,31.505062,0.0,0.0,0.0,0.0,0.0,0.0,15.752531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,3206935.8,43131.766,863.68463,817.27167,189.68774,274.44183,211.88525,106.9516,173.54411,157.40047,104.93365,56.50273,113.00546,66.59251,60.538643,183.63388,40.359097,98.87978,94.84387,32.287277,26.233412,48.430916,0.0,72.64637,110.98751,32.287277,56.50273,0.0,40.359097,16.143639,40.359097,24.215458,56.50273,0.0,12.107729,8.071819,32.287277,8.071819,0.0,0.0,0.0,16.143639,32.287277,26.233412,54.48478,0.0,0.0,0.0,0.0,8.071819,0.0,0.0,0.0,0.0,8.071819,0.0,0.0,0.0,8.071819,0.0,24.215458,0.0,0.0,0.0,0.0,0.0,8.071819,0.0,40.359097,8.071819,0.0,8.071819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.359097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.143639,24.215458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,3207842.5,41226.363,840.46277,507.60623,149.78545,463.91882,199.71393,156.0265,158.10686,85.294495,74.89272,85.294495,393.1868,66.57131,58.249897,176.83005,41.607067,91.53555,35.36601,24.964241,24.964241,66.57131,62.410603,27.044596,133.14262,235.07994,0.0,16.642828,33.285656,18.72318,58.249897,8.321414,108.17838,0.0,8.321414,16.642828,16.642828,24.964241,0.0,0.0,0.0,24.964241,49.928482,66.57131,27.044596,33.285656,0.0,0.0,16.642828,0.0,0.0,0.0,8.321414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.803534,0.0,0.0,0.0,0.0,0.0,0.0,35.36601,8.321414,0.0,0.0,0.0,41.607067,0.0,0.0,8.321414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.285656,16.642828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.321414,0.0,0.0,0.0
2019-07-29,3207181.5,42500.953,996.7095,383.4923,98.18885,387.19757,57.431217,181.55675,74.1048,142.65173,70.39956,50.020737,250.10368,66.69431,111.157196,44.462875,22.231438,22.231438,31.494537,37.0524,59.283836,74.1048,22.231438,7.4104795,74.1048,155.62007,7.4104795,29.641918,0.0,51.873356,51.873356,51.873356,0.0,0.0,7.4104795,7.4104795,88.92575,24.084059,0.0,7.4104795,7.4104795,38.905018,44.462875,0.0,51.873356,0.0,7.4104795,14.820959,7.4104795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4104795,0.0,0.0,0.0,0.0,0.0,0.0,14.820959,0.0,14.820959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4104795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,3205708.5,44241.04,1002.174,407.07263,263.628,253.93578,164.76749,174.45969,133.75243,315.96588,160.89061,116.306465,201.59787,108.5527,46.522587,94.98361,23.261293,65.907,23.261293,31.015057,125.998665,42.645702,7.753764,25.199734,52.33791,265.56644,0.0,38.76882,7.753764,62.030113,23.261293,38.76882,56.21479,0.0,15.507528,0.0,42.645702,21.322851,0.0,7.753764,0.0,60.09167,71.72232,0.0,23.261293,0.0,0.0,62.030113,0.0,0.0,0.0,0.0,0.0,15.507528,0.0,0.0,0.0,38.76882,0.0,7.753764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753764,32.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.753764,0.0,0.0,0.0,0.0,23.261293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.261293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,3207268.2,42589.188,927.2044,592.04614,200.6936,270.93637,120.41616,242.83925,92.31905,72.249695,154.53407,112.38841,393.35947,64.221954,72.249695,88.30518,16.055489,32.110977,64.221954,32.110977,40.13872,80.27744,0.0,96.332924,62.215015,152.52713,24.083231,0.0,0.0,10.03468,64.221954,8.027744,88.30518,0.0,8.027744,40.13872,24.083231,0.0,8.027744,32.110977,32.110977,28.097103,56.194206,16.055489,34.117912,56.194206,0.0,24.083231,0.0,0.0,16.055489,0.0,24.083231,28.097103,0.0,16.055489,48.166462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.027744,0.0,0.0,0.0,0.0,0.0,26.090168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.110977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.027744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.055489,0.0,0.0,0.0,0.0,8.027744,0.0,0.0
2019-08-19,3205965.0,43310.875,1357.0631,984.89886,133.65016,345.43427,170.66096,252.90723,189.16638,187.11021,250.85106,244.6826,242.62643,32.8985,65.797,209.72794,57.572376,32.8985,65.797,49.34775,143.93094,76.07778,24.673876,84.30241,24.673876,102.807816,0.0,16.44925,51.403908,16.44925,32.8985,0.0,32.8985,0.0,0.0,16.44925,90.47088,0.0,0.0,0.0,49.34775,41.123127,8.224625,26.730032,57.572376,8.224625,0.0,8.224625,0.0,0.0,8.224625,0.0,0.0,8.224625,8.224625,16.44925,57.572376,0.0,0.0,0.0,0.0,16.44925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224625,16.44925,0.0,0.0,0.0,0.0,16.44925,0.0,0.0,0.0,0.0,49.34775,0.0,0.0,0.0,0.0,0.0,0.0,8.224625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,3211031.0,41177.15,884.311,530.23773,230.23482,169.1877,134.30365,190.11815,118.60581,20.930437,62.791313,62.791313,158.72249,6.976813,22.67464,113.37321,92.442764,20.930437,41.860874,13.953626,68.023926,55.814503,13.953626,20.930437,13.953626,20.930437,22.67464,0.0,6.976813,55.814503,0.0,20.930437,0.0,0.0,0.0,0.0,0.0,6.976813,17.442032,0.0,20.930437,13.953626,50.58189,13.953626,13.953626,27.907251,6.976813,48.83769,0.0,0.0,0.0,0.0,6.976813,0.0,0.0,0.0,0.0,0.0,20.930437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.953626,0.0,0.0,0.0,0.0,0.0,0.0,6.976813,0.0,0.0,12.209422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.953626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.976813
2019-09-02,3211890.0,40077.473,1085.4276,354.23203,274.6719,45.462936,107.97447,189.4289,30.308622,113.65733,134.49452,75.77156,113.65733,60.617245,126.91736,53.04009,71.98298,53.04009,15.154311,7.5771556,45.462936,107.97447,22.731468,45.462936,22.731468,37.88578,22.731468,68.194405,30.308622,15.154311,0.0,0.0,0.0,0.0,0.0,9.471445,7.5771556,0.0,0.0,0.0,22.731468,15.154311,77.66585,15.154311,26.520044,37.88578,0.0,0.0,0.0,0.0,7.5771556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5771556,0.0,60.617245,0.0,0.0,0.0,0.0,45.462936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5771556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.308622,0.0,0.0,0.0,0.0,0.0,15.154311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,3205794.2,43963.348,843.1759,531.91003,332.93628,149.72282,155.63293,299.44565,78.80148,47.28089,70.92133,57.131077,118.202225,63.041187,86.68163,86.68163,135.93256,7.8801484,157.60297,49.250927,70.92133,55.16104,23.640446,41.37078,39.40074,70.92133,31.520594,31.520594,47.28089,0.0,0.0,55.16104,78.80148,0.0,0.0,0.0,7.8801484,33.49063,55.16104,0.0,7.8801484,15.760297,31.520594,15.760297,0.0,23.640446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.640446,7.8801484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.760297,39.40074,0.0,0.0,47.28089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8801484,0.0,0.0,0.0,0.0,0.0,0.0,7.8801484,0.0,0.0,0.0,0.0,0.0,7.8801484,0.0,0.0,0.0,0.0,7.8801484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,3208618.5,40390.14,742.578,744.6124,402.82312,412.99542,162.75682,170.89467,83.41287,130.20546,89.51625,73.24057,24.413523,24.413523,197.34265,73.24057,97.65409,93.585175,170.89467,97.65409,89.51625,16.275682,0.0,150.55006,65.10273,81.37841,40.689205,34.585823,24.413523,8.137841,0.0,22.379063,56.964886,0.0,0.0,16.275682,8.137841,32.551365,0.0,0.0,8.137841,8.137841,16.275682,10.172301,32.551365,56.964886,0.0,8.137841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137841,0.0,0.0,32.551365,8.137841,32.551365,24.413523,0.0,0.0,0.0,56.964886,0.0,0.0,16.275682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.827045,0.0,0.0,0.0,10.172301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.413523,0.0,40.689205,0.0,8.137841,0.0,0.0,0.0,24.413523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.137841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,3212637.2,37558.336,911.8436,575.09564,255.84102,159.6273,240.5343,293.0145,218.66754,161.81398,78.720314,111.52045,87.46702,83.093666,98.40039,122.45382,100.58707,96.213715,78.720314,104.96042,30.613455,148.69392,17.493402,72.160286,87.46702,43.73351,43.73351,63.413586,17.493402,8.746701,15.306727,8.746701,65.600266,0.0,78.720314,17.493402,0.0,0.0,0.0,0.0,26.240105,107.147095,17.493402,0.0,0.0,78.720314,0.0,0.0,37.17348,0.0,0.0,8.746701,0.0,0.0,8.746701,8.746701,0.0,0.0,17.493402,0.0,0.0,0.0,0.0,0.0,0.0,8.746701,0.0,17.493402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.720314,0.0,0.0,0.0,0.0,0.0,17.493402,0.0,0.0,0.0,0.0,0.0,0.0,34.986805,0.0,72.160286,0.0,8.746701,0.0,0.0,0.0,21.866755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.746701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933377,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,3209032.8,38662.066,761.7951,344.16122,77.3396,170.14713,156.6127,342.22775,85.07356,102.474976,7.73396,131.47733,237.81927,59.93819,54.137722,177.88109,54.137722,61.87168,48.33725,0.0,7.73396,38.6698,15.46792,127.610344,56.071213,38.6698,15.46792,15.46792,0.0,30.93584,54.137722,0.0,23.201881,30.93584,48.33725,15.46792,0.0,7.73396,7.73396,0.0,0.0,15.46792,34.802822,0.0,7.73396,30.93584,0.0,15.46792,0.0,0.0,0.0,0.0,9.66745,0.0,7.73396,0.0,0.0,15.46792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73396,0.0,7.73396,0.0,0.0,0.0,32.86933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,3213745.2,37524.742,834.58215,345.99512,146.78581,50.32656,142.59193,236.95424,220.17871,8.38776,58.71432,58.71432,234.85728,127.913345,41.9388,102.75007,16.77552,109.040886,117.42864,0.0,0.0,0.0,8.38776,150.97969,18.872461,0.0,50.32656,0.0,8.38776,16.77552,8.38776,8.38776,8.38776,35.647984,0.0,44.035744,0.0,33.55104,0.0,33.55104,0.0,0.0,0.0,0.0,8.38776,0.0,0.0,8.38776,0.0,0.0,0.0,41.9388,0.0,0.0,8.38776,0.0,8.38776,0.0,0.0,0.0,0.0,20.9694,0.0,0.0,0.0,8.38776,0.0,0.0,0.0,8.38776,0.0,0.0,0.0,0.0,0.0,0.0,52.423504,0.0,0.0,0.0,0.0,0.0,0.0,8.38776,0.0,0.0,0.0,0.0,8.38776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.58164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,3212724.2,38929.48,997.1758,358.8072,204.71822,125.47245,242.13982,169.49788,213.5233,26.415253,8.805084,37.421608,237.73727,52.830505,61.63559,61.63559,72.641945,90.25211,66.03813,0.0,8.805084,17.610168,26.415253,118.86864,30.817795,8.805084,17.610168,35.220337,0.0,0.0,55.031776,61.63559,52.830505,79.24576,0.0,26.415253,0.0,0.0,17.610168,13.207626,0.0,17.610168,0.0,0.0,0.0,28.616524,0.0,8.805084,0.0,0.0,28.616524,8.805084,0.0,0.0,8.805084,0.0,0.0,0.0,0.0,0.0,0.0,17.610168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.805084,0.0,0.0,0.0,0.0,17.610168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
