# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 20 03:21:23 GMT 2022 [seed=1123585851]
# -beagle_GPU -beagle_order 4 -seed 1123585851 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete_HHSA.xml_run5851 2022-09-08_exponential_fixed_discrete_HHSA.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.United States	Location.rates.Baja California.San Diego-East	Location.rates.Baja California.San Diego-Central	Location.rates.Baja California.San Diego-South	Location.rates.Baja California.San Diego-North Coastal	Location.rates.Baja California.San Diego-North Inland	Location.rates.Baja California.San Diego-North Central	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.United States	Location.rates.Los Angeles.San Diego-East	Location.rates.Los Angeles.San Diego-Central	Location.rates.Los Angeles.San Diego-South	Location.rates.Los Angeles.San Diego-North Coastal	Location.rates.Los Angeles.San Diego-North Inland	Location.rates.Los Angeles.San Diego-North Central	Location.rates.Mexico.Rest of World	Location.rates.Mexico.United States	Location.rates.Mexico.San Diego-East	Location.rates.Mexico.San Diego-Central	Location.rates.Mexico.San Diego-South	Location.rates.Mexico.San Diego-North Coastal	Location.rates.Mexico.San Diego-North Inland	Location.rates.Mexico.San Diego-North Central	Location.rates.Rest of World.United States	Location.rates.Rest of World.San Diego-East	Location.rates.Rest of World.San Diego-Central	Location.rates.Rest of World.San Diego-South	Location.rates.Rest of World.San Diego-North Coastal	Location.rates.Rest of World.San Diego-North Inland	Location.rates.Rest of World.San Diego-North Central	Location.rates.United States.San Diego-East	Location.rates.United States.San Diego-Central	Location.rates.United States.San Diego-South	Location.rates.United States.San Diego-North Coastal	Location.rates.United States.San Diego-North Inland	Location.rates.United States.San Diego-North Central	Location.rates.San Diego-East.San Diego-Central	Location.rates.San Diego-East.San Diego-South	Location.rates.San Diego-East.San Diego-North Coastal	Location.rates.San Diego-East.San Diego-North Inland	Location.rates.San Diego-East.San Diego-North Central	Location.rates.San Diego-Central.San Diego-South	Location.rates.San Diego-Central.San Diego-North Coastal	Location.rates.San Diego-Central.San Diego-North Inland	Location.rates.San Diego-Central.San Diego-North Central	Location.rates.San Diego-South.San Diego-North Coastal	Location.rates.San Diego-South.San Diego-North Inland	Location.rates.San Diego-South.San Diego-North Central	Location.rates.San Diego-North Coastal.San Diego-North Inland	Location.rates.San Diego-North Coastal.San Diego-North Central	Location.rates.San Diego-North Inland.San Diego-North Central	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.United States	Location.indicators.Baja California.San Diego-East	Location.indicators.Baja California.San Diego-Central	Location.indicators.Baja California.San Diego-South	Location.indicators.Baja California.San Diego-North Coastal	Location.indicators.Baja California.San Diego-North Inland	Location.indicators.Baja California.San Diego-North Central	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.United States	Location.indicators.Los Angeles.San Diego-East	Location.indicators.Los Angeles.San Diego-Central	Location.indicators.Los Angeles.San Diego-South	Location.indicators.Los Angeles.San Diego-North Coastal	Location.indicators.Los Angeles.San Diego-North Inland	Location.indicators.Los Angeles.San Diego-North Central	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.United States	Location.indicators.Mexico.San Diego-East	Location.indicators.Mexico.San Diego-Central	Location.indicators.Mexico.San Diego-South	Location.indicators.Mexico.San Diego-North Coastal	Location.indicators.Mexico.San Diego-North Inland	Location.indicators.Mexico.San Diego-North Central	Location.indicators.Rest of World.United States	Location.indicators.Rest of World.San Diego-East	Location.indicators.Rest of World.San Diego-Central	Location.indicators.Rest of World.San Diego-South	Location.indicators.Rest of World.San Diego-North Coastal	Location.indicators.Rest of World.San Diego-North Inland	Location.indicators.Rest of World.San Diego-North Central	Location.indicators.United States.San Diego-East	Location.indicators.United States.San Diego-Central	Location.indicators.United States.San Diego-South	Location.indicators.United States.San Diego-North Coastal	Location.indicators.United States.San Diego-North Inland	Location.indicators.United States.San Diego-North Central	Location.indicators.San Diego-East.San Diego-Central	Location.indicators.San Diego-East.San Diego-South	Location.indicators.San Diego-East.San Diego-North Coastal	Location.indicators.San Diego-East.San Diego-North Inland	Location.indicators.San Diego-East.San Diego-North Central	Location.indicators.San Diego-Central.San Diego-South	Location.indicators.San Diego-Central.San Diego-North Coastal	Location.indicators.San Diego-Central.San Diego-North Inland	Location.indicators.San Diego-Central.San Diego-North Central	Location.indicators.San Diego-South.San Diego-North Coastal	Location.indicators.San Diego-South.San Diego-North Inland	Location.indicators.San Diego-South.San Diego-North Central	Location.indicators.San Diego-North Coastal.San Diego-North Inland	Location.indicators.San Diego-North Coastal.San Diego-North Central	Location.indicators.San Diego-North Inland.San Diego-North Central	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
0	-6712.8453878232	-569.1736609428107	-6143.6717268803895	1.0	1.0	533.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	0.0	1349.0
500	-6014.37766734728	-725.5355175472455	-5288.842149800034	1.2385604651012494	1.2385604651012403	83.0	7.295733746839638	8.578708214982626	3.012552656561998	4.161984655138651	2.9650548495216644	1.2723618119422377	2.2679520637321415	1.5759116267226665	0.749793916964988	2.010931543445661	2.990492489366459	4.243775101809249	15.216730632487138	1.6933369416325144	3.1624139044404327	3.026875340218987	1.1239444812456487	1.9171102017131192	6.314586571402308	1.500937162114122	2.45822624435472	1.034275301927093	1.0345599046343745	1.1877563275038514	1.3376136952605173	2.2597566002130436	0.9389218130181538	5.188902018366034	1.1210566453082809	0.574708063350407	1.4351970876678881	0.40687268480115024	0.33398126435149084	2.006069426189811	2.8380818512794637	1.1265437383224337	4.000895487399591	1.8594271167103207	1.4569615019148665	1.8005076428996378	8.328429810849041	1.342082064275315	0.2673510530767939	5.0842366939675285	1.7248431159955888	3.8762054028087998	2.634473717896358	2.4684187297387683	0.5716451855074592	1.6421629472638233	2.9356512221814888	1.9752300320077079	1.7957699864827208	2.3412701598069394	1.814898890682025	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	33.0	0.0	1530.0
1000	-6013.875342691338	-736.9299886874313	-5276.945354003907	1.246100100536589	1.2461001005365915	785.0	8.063499623538323	6.733919961760514	5.130481210387992	4.607379768302242	1.9966481567651677	2.4391721171489062	3.177487210003599	1.619220292421905	0.5783497021067417	5.048924197104404	2.0593701554117496	5.367679325913237	14.02905455982836	1.940521827084651	3.4742848994363262	3.834146190103694	2.7150179063194706	2.8604188457383515	5.313963204113254	2.031167009196357	4.88318598286981	3.3032907542781977	1.1125054187642058	1.5671291745803573	1.4207502994158703	1.6613323770356996	1.2979639518215542	5.713488430152305	1.4079493581111127	0.5150927438874264	1.679843463435616	0.44165272531455235	0.24365978300457242	1.747633737843812	3.624245210602195	2.4794932254282087	2.4098820509456096	1.5802665465601122	1.3013653291424452	1.9601854895513668	7.912493470524962	1.3736710041031677	0.3398093099799854	3.581763687151999	5.303993630402007	1.1708979725804591	2.370665998488741	1.9245260155468513	0.7687267410234858	3.2366212954020384	4.625464717760122	1.5889776990652067	0.7905615714890697	1.4620632810150165	2.1000312801694316	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	26.0	0.0	1569.0
1500	-6007.343283849653	-731.7099491883413	-5275.633334661312	1.2077132835457105	1.207713283545705	554.0	9.296827599354586	7.892056916911432	4.924217638171264	3.418337049763433	1.1761474047816245	2.547856072955155	3.16665563177087	1.3852396127852415	0.5641656727726769	2.898731088362335	3.160561959141886	6.139575726575597	15.456718096858836	4.894502947822326	5.737243740123667	4.110603991270224	2.4944171513474607	3.380079042962752	5.334439987560305	1.6602876086937546	2.5786650287872654	3.0990206336174064	1.1467688344766913	1.1109911314538117	1.546468147990756	1.9723494287039636	0.996368839155097	5.192020950790636	2.4386272562516993	0.9441364991440913	1.0976333162867842	0.8227514247692044	0.197355771058207	1.7609167764443618	3.443201842948272	1.6500559285865195	1.7537028117965672	3.0361973292235143	1.0774923851592775	2.9775166336906644	4.928457598764433	1.2731205032768054	0.3468724245341219	3.3312333002410295	6.392194735571994	2.031430703980148	3.956677813862503	3.775791352114839	1.232567270532473	4.19159421253853	4.532492961042251	0.7601504462662219	1.136498555687328	1.8116751938916043	1.4935967018421492	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	1563.0
2000	-6047.578700766504	-761.6672815018967	-5285.9114192646075	1.2977206986788037	1.2977206986788052	876.0	7.307903433298657	7.875229361927271	5.469163028630967	3.0027641208525657	1.821477536856909	2.488101434322174	2.8029445920658764	1.8084535831683592	0.6965641517662675	3.774297361869738	5.209457876225752	6.8919483089093685	17.37473699457951	3.6938512197778364	4.8382587237865256	4.571001550408523	2.9073568129171985	3.5337922988879957	6.36585798066576	1.4850564643680992	3.2864180643599856	3.511825109308139	0.8551691997043023	1.556684141525848	1.915562065168252	2.0291269806298367	0.8321788524070238	4.2460202074468	3.378839206516135	1.1929405865298743	1.552555130791466	1.5134701795907937	0.19932559383611165	1.2758928494981627	2.2866015917668205	1.6008192018669183	1.3839955678112625	2.2789653995428054	1.0032247772066658	2.8251847735334334	4.340516533554894	1.8810625535963403	0.22123709770131017	1.904344367763256	5.980179702353981	2.0910167703629923	3.8084763584115064	3.5396035428109265	1.3117023305216995	3.842138981347113	3.1493216959722052	1.2811181018924327	0.9080629759227118	1.9955894964673557	1.5024573228047207	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1625.0
2500	-5988.948162070061	-709.9848487726738	-5278.963313297387	1.1848018415189794	1.1848018415189798	77.0	11.16491471844138	6.228499841804055	5.98268224760271	2.854772624973904	1.4851491556020215	3.352456324929682	1.872090947600805	1.3894065259200987	1.0798777479480846	2.263120734855624	5.129373155590124	5.668787672025685	15.342179332352485	4.263760374083913	4.096865357480063	6.473743589257983	1.9477303561328407	2.822433213226368	7.192284568702452	2.357004251422722	2.5836470696067995	2.636402302582364	1.0194353026368344	2.076920190294772	2.03934525703085	2.699766649194433	0.9296766803650213	5.143100995615557	2.892877264735899	1.923383149926582	2.166699095678966	1.6470227929744892	0.27057833348301197	1.7069475142897008	2.085993305932339	1.598334616361288	1.207570410741168	1.5324886444082426	1.1821627727483737	1.9139558602520146	7.094345227150871	1.5215191865029027	0.3149319826679736	1.9511003665829487	4.89327104021951	2.1262491199828504	4.822203109161157	1.9654589440665302	0.9868286140986768	4.875304699827549	3.5709591236619698	1.1104126268143315	1.3841244635161654	1.388668313877809	1.5194126460735018	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1583.0
3000	-5999.093537017037	-741.5251725139581	-5257.5683645030795	1.2494437322863947	1.249443732286396	635.0	9.300190967300365	8.612979164496648	4.374699253178521	3.356543860140281	1.2779982623646047	2.3893028134856604	1.8483859662570283	0.9406689988336635	1.3202085895039197	4.271336431199982	3.779195730741094	6.892884613105322	15.61467713781336	3.905350567505615	5.322416896040066	5.431279021962911	1.3491835460800685	3.528586601607568	4.254772716239306	1.6325915973767497	1.817462443087149	1.4256218895027835	0.7430291090712301	1.465788534645156	2.0384098581461383	2.473687604129936	0.5923208902317207	4.6220152864279935	2.715078630271724	3.4309368379380847	3.106428533492195	1.0879177741073331	0.4735117908109345	1.2383488867241752	2.9629177450005404	2.2764860709745935	1.0722523644499102	2.5884126874807474	1.2480315997091762	1.5080451998493984	9.682142645602353	1.2161927993583022	0.20556165047378727	2.222666129189209	4.364087615466166	1.8632628344592226	2.740123969708124	1.6479499928800576	1.6487274217766892	6.421991865543067	6.331900222573319	0.7432849602263556	1.0617611413621348	1.2790050781541564	1.812216244323007	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	1607.0
3500	-6023.09962869622	-725.0798747041551	-5298.019753992065	1.2217647763058954	1.2217647763058959	1297.0	6.926958804519245	6.931504248200925	3.801843448739245	4.0742026838631435	0.7336843944515309	3.21830884885887	1.9971494086220523	0.8721154691867301	1.253993920613446	8.431112829687793	4.6912780969194285	3.966135644186308	15.102108015355146	4.051685571340431	4.600385517008545	3.502839280247107	1.852839387212569	2.660047809919076	4.481704007194602	1.2965905458209022	1.804572901941559	2.0923535411954197	1.6221577060529133	2.589285035091408	2.8591359408325907	1.769070313337278	0.5393872057899547	3.8924206100507615	3.222619519969009	2.200953478978054	3.784471212474423	0.7781842872989786	0.7755251715451077	1.4760120950195266	1.801631310241227	2.1185350233091658	1.2798370154069065	2.390482355025784	0.7157847997896304	2.480784428673574	6.615244727745921	1.911436954684112	0.2620087465097946	1.1033721885196475	3.9144138077685278	2.95981703523664	2.0113965108849783	1.1796233394341304	2.705961633690575	5.904309775916899	6.275860580839322	0.5756717124884938	0.8676690821019922	3.130860975014598	2.315831251554235	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1576.0
4000	-6071.562809665479	-724.3720303225713	-5347.190779342908	1.2393994517310392	1.2393994517310447	922.0	8.543717905949347	7.329823536061242	2.6888288919173338	3.822503456154174	0.6248474586934046	2.3499081979651857	1.8374787182212924	1.771396904346149	1.0364367247445048	3.7357532826120523	3.1385286771279772	3.824004817767478	18.315480114678504	3.110817034341745	4.061126325162317	3.880946341067753	1.5445794518155698	3.0981744904530224	7.147018637184285	1.2963719129191038	1.6364599711738463	2.298246306300234	1.9785877124474436	2.936702124643926	1.990396713588926	1.147325738745974	0.5720792017030283	4.102668450487564	2.7964432259460303	1.7242121970839235	2.7324152043131513	0.7364848449959976	0.7317936784824517	1.477799669790051	2.270666263367953	1.995199008144551	1.418521426792692	4.129388056646746	0.7406590621875632	2.1215881406060726	5.725949757110062	2.4479931279406695	0.25193173448932377	0.6243549548472808	3.524461402607613	2.8613204161733594	1.576449252468629	1.1107881610919317	1.6684786493849773	3.6278022148991718	6.484161077151836	0.4284119611175042	0.9876809217247168	3.3149015363262557	2.4860509456964714	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1641.0
4500	-6056.842965590873	-730.6683558135499	-5326.174609777323	1.2594915275875869	1.2594915275875838	1126.0	7.92833091417453	6.010527480672455	5.388605984313912	2.4146225062050806	0.528539589953283	1.8137307204236721	1.6262178772809914	1.240778613884073	1.3923814035360336	3.354556553846198	3.2029962590311936	4.537894650523455	13.138913751238427	2.1909209716249203	3.7982624838642236	2.70183047018824	2.090944432680442	3.253129562789703	4.310782174875858	0.8768900698742392	1.8373708311740151	2.298825088799512	1.9631512689623112	4.006398066188452	2.095154774029608	1.7057711606188604	0.3736373328746349	4.440679867060841	5.3821898320142925	2.486758787490536	3.3952341497433376	0.8601394491436485	1.3858628578964294	1.3382590256663163	2.5036652784490037	2.1352435945607877	1.2744828529814318	4.490071286674192	0.6013519783617622	2.9986885321225545	2.787927473193695	3.0269016052642144	0.23901789424518644	0.7209169219000652	1.8653697142449606	5.418654010947816	2.504078478261084	2.5998209072313565	2.4767809418128484	2.5917137468258176	6.5950785541861485	0.49176265965323623	0.711125689124923	3.1174267087404357	2.2412259784108914	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	1603.0
