state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(intro_la)	tmrca(SDSU_outbreak)	tmrca(intro_wa)	age(intro_la)	age(intro_wa)	age(SDSU_outbreak)	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
58000000	-157692.84586208634	-10281.189354697097	-147411.65650738924	2.585364432626979	2019.8994529189713	440.4753798761723	2.382455333161023	1.8955932982853558	2.4559738067006296	2020.1023620184371	2020.0288435448974	2020.5892240533128	26.501534429043616	0.289262271549629	5.849904362468235	0.25379891701597285	0.1702127449826289	0.17548967888482536	0.40049865911657817	0.19342788490964155	9.1E-4	9.100000000000022E-4	-147411.65650738924	0.0	-10283.1740995767
58100000	-157657.33622564405	-10316.665146901283	-147340.67107874277	2.576788157575804	2019.9080291940224	442.09342354100716	2.3648937673880743	1.9050864403279486	2.456122984814519	2020.11992358421	2020.0286943667836	2020.5797309112702	27.83657946100352	0.346841254438277	5.653851345286575	0.26139511164960416	0.1716538906945786	0.17392372127428982	0.3930272763815327	0.20312063764586555	9.1E-4	9.099999999999996E-4	-147340.67107874277	0.0	-10320.921859781609
58200000	-157665.75084045428	-10347.06872145259	-147318.6821190017	2.5833730919055364	2019.9014442596927	444.7202236235446	2.3904253325905125	1.8902688488700718	2.447167549542607	2020.0943920190077	2020.0376498020555	2020.594548502728	27.39776383483309	0.34367449043720333	5.611260505746068	0.2535218857430367	0.16893313571985238	0.17933964919759293	0.3982053293395234	0.19382574103036282	9.1E-4	9.099999999999997E-4	-147318.6821190017	0.0	-10349.635037640495
58300000	-157653.2638814	-10319.559512296333	-147333.70436910365	2.584653107750485	2019.9001642438477	443.33909784277984	2.357111564680282	1.899904543764863	2.4070682710369424	2020.1277057869179	2020.0777490805613	2020.5849128078332	26.794649601485236	0.3256035075448139	5.670814114084452	0.2583136185722406	0.1721958329271242	0.1768950738337573	0.3925954746668832	0.20620636866059586	9.1E-4	9.100000000000043E-4	-147333.70436910365	0.0	-10321.739149916699
58400000	-157679.79982380997	-10342.670661383423	-147337.12916242654	2.5857602886806896	2019.8990570629176	444.50050947362513	2.4116780576792585	1.9263135908455582	2.4083811231481755	2020.073139293919	2020.07643622845	2020.5585037607525	27.11258436819205	0.310302133144617	5.659881125483604	0.2580338581275684	0.17105075299330522	0.17508977633725917	0.3958256125418726	0.20759719768112883	9.1E-4	9.100000000000027E-4	-147337.12916242654	0.0	-10344.506584449324
58500000	-157720.18035918364	-10373.570522763634	-147346.60983642002	2.592938637752872	2019.8918787138452	447.16267790304033	2.3792990665132248	1.9168691055209464	2.413897685092839	2020.105518285085	2020.0709196665052	2020.5679482460773	27.329730417408356	0.3081911673637448	5.853341655408729	0.25357122628947765	0.172139717828214	0.1739277869828324	0.4003612688994814	0.20140792869735297	9.1E-4	9.100000000000041E-4	-147346.60983642002	0.0	-10372.826044743331
58600000	-157773.43712749137	-10413.775406613373	-147359.661720878	2.586008842518167	2019.89880850908	452.28040440056924	2.3578947722022563	1.9012989231836626	2.461465396052478	2020.126922579396	2020.0233519555456	2020.5835184284144	28.298161893443076	0.3430383191179767	5.61845961607802	0.25489155584177864	0.174406298043165	0.17876988248269388	0.391932263632368	0.20369168582270059	9.1E-4	9.100000000000031E-4	-147359.661720878	0.0	-10415.474798166366
58700000	-157727.2128918134	-10308.607816865177	-147418.60507494822	2.5926553747156578	2019.8921619768826	440.30167359940776	2.3620281930664686	1.9134543114865334	2.4457718709865937	2020.1227891585318	2020.0390454806115	2020.5713630401117	28.589713143391286	0.3956529259104957	5.7055634760415535	0.2619404077978957	0.17063252758489372	0.1731249342275013	0.394302130389715	0.20246821912970844	9.1E-4	9.100000000000007E-4	-147418.60507494822	0.0	-10307.876067831701
58800000	-157673.1954142515	-10297.494593528565	-147375.70082072294	2.590860631862724	2019.8939567197353	440.8936892297715	2.3651944090146335	1.916579518359493	2.4467717895526038	2020.1196229425836	2020.0380455620455	2020.5682378332388	27.820461834858396	0.34963440703742477	5.8678933188824995	0.2598496057217548	0.16981543633175794	0.17543161877574592	0.394903339170747	0.19931492822093907	9.1E-4	9.099999999999927E-4	-147375.70082072294	0.0	-10297.476598086365
58900000	-157766.58822427664	-10295.447367251365	-147471.14085702528	2.5913064631387157	2019.8935108884596	440.07890601920644	2.3519734673496324	1.8465063160677235	2.419363237708778	2020.1328438842486	2020.0654541138895	2020.6383110355305	28.502201296229902	0.4027623465743599	5.702591957966817	0.2603107541694737	0.16976192399984483	0.1769889065583606	0.3929384152723265	0.19473836803003963	9.1E-4	9.100000000000012E-4	-147471.14085702528	0.0	-10295.23858069622
59000000	-157778.5602224925	-10339.084362752983	-147439.47585973953	2.5925229899216946	2019.8922943616765	442.10083583758154	2.3591842250428323	1.8714420923148634	2.401931173851975	2020.1256331265554	2020.082886177746	2020.6133752592832	27.413553730816908	0.34185063231163	5.6112513648655	0.25650026568310624	0.17183060586129956	0.17699075772518447	0.3946783707304155	0.1993276606657864	9.1E-4	9.100000000000059E-4	-147439.47585973953	0.0	-10338.530093251406
59100000	-157719.51615209854	-10320.350858396843	-147399.1652937017	2.5887329982688763	2019.8960843533293	440.8349524986394	2.3771840079952935	1.8863284945278447	2.450253463354184	2020.1076333436029	2020.034563888244	2020.5984888570704	32.22180587797749	0.45962802424398336	5.857789993060728	0.2551584084869372	0.16961649749211513	0.17498732020135616	0.4002377738195972	0.2041383606761009	9.1E-4	9.099999999999971E-4	-147399.1652937017	0.0	-10320.830096872616
59200000	-157707.14437599934	-10346.341122674865	-147360.80325332447	2.583822987020049	2019.900994364578	445.14817710575926	2.383304033609917	1.8867964369884844	2.4802500562734675	2020.1015133179883	2020.0045672953247	2020.5980209146096	26.042617404652198	0.27764311097316924	5.823255253082546	0.25760449564947696	0.1711301573489257	0.17667784794842775	0.39458749905317536	0.20772626427398547	9.1E-4	9.099999999999978E-4	-147360.80325332447	0.0	-10348.807535991175
59300000	-157741.6537978567	-10298.70123748187	-147442.95256037483	2.581945263187206	2019.902872088411	441.2938883140988	2.342449017523675	1.8867964369884844	2.47626883674144	2020.1423683340745	2020.0085485148568	2020.5980209146096	24.820319408434095	0.2845060182621554	5.7539523778529045	0.2568785769150786	0.1732810245470814	0.17891456348600765	0.3909258350518381	0.2026353525658269	9.1E-4	9.100000000000008E-4	-147442.95256037483	0.0	-10301.783695127988
59400000	-157705.83615190713	-10314.509491360688	-147391.32666054645	2.581376564277247	2019.903440787321	442.6989087072413	2.3416831816666552	1.9278117922182016	2.4402896986321423	2020.1431341699315	2020.044527652966	2020.55700555938	27.773388748659297	0.3553365876076185	5.8054714604576585	0.25639532784719793	0.17060011032872593	0.17874407958953695	0.39426048223454485	0.20050963036957897	9.1E-4	9.099999999999953E-4	-147391.32666054645	0.0	-10317.558647692866
59500000	-157643.64645813886	-10266.44067614205	-147377.2057819968	2.573529115120649	2019.9112882364775	440.2566995622713	2.35183427782658	1.9243588738950828	2.455611072295218	2020.1329830737716	2020.029206279303	2020.5604584777032	25.31340095967625	0.2960873268624206	5.816867319785808	0.25847981748468074	0.16869260415968335	0.17793579577464574	0.3948917825809959	0.20819857075853765	9.1E-4	9.100000000000005E-4	-147377.2057819968	0.0	-10271.49588083132
59600000	-157675.68432438196	-10314.558962069279	-147361.12536231268	2.576124332638366	2019.9086930189599	443.3990733374627	2.344419316608261	1.9109342349081355	2.4432009248728273	2020.1403980349899	2020.0416164267253	2020.57388311669	26.163137263337944	0.2990848339739287	5.538114994769969	0.25610812797320076	0.176436931033376	0.17709090560711585	0.39036403538631304	0.18862759689606806	9.1E-4	9.100000000000001E-4	-147361.12536231268	0.0	-10319.136625194289
59700000	-157668.98751161576	-10304.648436571899	-147364.33907504386	2.57345907454847	2019.9113582770497	441.7018815529785	2.370928387240161	1.8684938191923577	2.4489706390316677	2020.113888964358	2020.0358467125666	2020.6163235324059	28.50748697360889	0.33687585835731354	5.518338439771095	0.25826786503600446	0.171949225308483	0.17511923122404516	0.39466367843147304	0.19388193529226422	9.1E-4	9.099999999999951E-4	-147364.33907504386	0.0	-10309.664113316685
59800000	-157703.42234048297	-10338.077386146884	-147365.3449543361	2.5757633125747708	2019.9090540390234	445.52605994060303	2.391558533397221	1.893256606000104	2.4565709577475565	2020.0932588182009	2020.0282463938506	2020.5915607455981	28.610967545030643	0.3440175320460888	5.682657965106295	0.26231080999687295	0.16966762086514686	0.17419422063614806	0.39382734850183776	0.20220523265552656	9.1E-4	9.100000000000009E-4	-147365.3449543361	0.0	-10342.536657309378
59900000	-157643.6863247747	-10267.419963007862	-147376.26636176684	2.5649530467545953	2019.9198643048435	438.56928575198293	2.3894013650793595	1.9163230883945663	2.422315179796898	2020.095415986519	2020.0625021718013	2020.5684942632035	25.996470307968647	0.3007655496369944	5.629568188344579	0.25822578217746145	0.16991914292232901	0.1791076875173672	0.3927473873828479	0.19933432445106433	9.1E-4	9.10000000000001E-4	-147376.26636176684	0.0	-10273.868156390545
60000000	-157667.08643869535	-10288.202301120507	-147378.88413757485	2.574073532611541	2019.9107438189867	440.29228132801643	2.384261352188301	1.916897782201568	2.4524721026231293	2020.1005559994098	2020.032345248975	2020.5679195693965	27.924325325963785	0.3733581146821073	5.501612015754307	0.25725845711066386	0.17321816813292568	0.1766467889072656	0.3928765858491505	0.20189290252653846	9.1E-4	9.099999999999994E-4	-147378.88413757485	0.0	-10293.065995173883
60100000	-157662.7059721925	-10280.697149661091	-147382.0088225314	2.577214796412341	2019.9076025551858	438.3520414518339	2.391961888397495	1.9257464699358933	2.4435631533504334	2020.0928554632007	2020.0412541982478	2020.5590708816624	27.23227389859311	0.3196824228341949	5.952691851712488	0.2574177384456283	0.16977201318975238	0.17229569915819107	0.40051454920643376	0.19803777264436925	9.1E-4	9.099999999999973E-4	-147382.0088225314	0.0	-10284.836705848136
60200000	-157644.80072459925	-10270.862578355014	-147373.93814624424	2.5784544310810515	2019.906362920517	437.42702024838957	2.3814653029799464	1.8703284530758764	2.4437376201675227	2020.1033520486183	2020.0410797314307	2020.6144888985223	25.90118782229806	0.3071148518375495	5.961141925972742	0.26366803258262	0.17162258894919177	0.1730690658546539	0.3916403126135399	0.19714805506057886	9.1E-4	9.100000000000029E-4	-147373.93814624424	0.0	-10274.764061699496
60300000	-157629.15340343473	-10243.007840607877	-147386.14556282686	2.5779799562276007	2019.9068373953705	435.2360595316525	2.3526117441182475	1.8703284530758764	2.426738109910959	2020.1322056074798	2020.0580792416872	2020.6144888985223	29.249541578414252	0.4065318413834461	5.743380194876172	0.2590553170583442	0.171365720780684	0.17376492857782097	0.3958140335831565	0.20288670360602298	9.1E-4	9.099999999999986E-4	-147386.14556282686	0.0	-10246.849072310944
60400000	-157648.0526915542	-10239.14494310003	-147408.9077484542	2.57110065152676	2019.9137167000715	436.7396035095344	2.362179193572767	1.883598652219238	2.4198034992607376	2020.1226381580254	2020.0650138523374	2020.601218699379	23.718824499560323	0.25883149916630654	5.685367980911048	0.2579769319692076	0.17229632260385924	0.175518121351976	0.39420862407496265	0.19295533137965407	9.1E-4	9.099999999999997E-4	-147408.9077484542	0.0	-10244.824608024259
60500000	-157686.8211882255	-10244.145459519534	-147442.67572870597	2.5822193558345887	2019.9025979957635	437.1926787992887	2.38218578480405	1.932818415862686	2.436408325238621	2020.1026315667941	2020.0484090263596	2020.5519989357356	26.88901812839846	0.3023209920542148	5.6330977626300305	0.26201964678463624	0.1705009175332809	0.17200163861592363	0.39547779706616465	0.20359780595717963	9.1E-4	9.099999999999987E-4	-147442.67572870597	0.0	-10247.081686530091
60600000	-157655.93489685727	-10252.147054892273	-147403.787841965	2.5986632688829245	2019.8861540827152	435.9270443566917	2.3720188240310556	1.8951566964597328	2.4325758598272493	2020.112798527567	2020.052241491771	2020.5896606551385	29.680456942028243	0.42296016403191944	5.566231077860995	0.25970220144867195	0.17434715322493527	0.17192547656104404	0.3940251687653541	0.19661413344099507	9.1E-4	9.09999999999997E-4	-147403.787841965	0.0	-10248.912900534631
60700000	-157632.71309477207	-10260.977594826627	-147371.73549994544	2.589953245135836	2019.8948641064624	435.7098321896247	2.329538170979591	1.8746580572950287	2.4213699569831264	2020.1552791806187	2020.063447394615	2020.6101592943032	27.40517380569985	0.36101972238446256	5.472593752980069	0.258858507032672	0.17353535962567945	0.1732082018761267	0.39439793146552715	0.19270709942806852	9.1E-4	9.099999999999998E-4	-147371.73549994544	0.0	-10261.408931169753
60800000	-157699.4443397185	-10341.640353480581	-147357.8039862379	2.575850082962006	2019.9089672686362	444.7375849322937	2.365209093626817	1.8612259064017624	2.4545409319285816	2020.1196082579713	2020.0302764196697	2020.6235914451963	27.510550725357884	0.31682022186234104	5.7017151823295364	0.2601792936493918	0.1701046065918714	0.17510413828971316	0.3946119614690289	0.20307474321228997	9.1E-4	9.099999999999977E-4	-147357.8039862379	0.0	-10346.140056357921
60900000	-157793.30150582528	-10359.844365403324	-147433.45714042196	2.5820877959117223	2019.9027295556864	445.45234113358833	2.3951237846209477	1.8518980844940114	2.4573680960316144	2020.0896935669773	2020.0274492555666	2020.6329192671042	25.726037389283707	0.2925534018094581	5.680530359111306	0.2535863432200728	0.17239165569197307	0.1753752368314794	0.39864676425648	0.20749281580119144	9.1E-4	9.100000000000001E-4	-147433.45714042196	0.0	-10362.851854852934
61000000	-157780.0163392312	-10360.95963079598	-147419.0567084352	2.599235558280707	2019.8855817933174	445.107926008362	2.3895582465528045	1.8721155350728222	2.428833192094755	2020.0952591050454	2020.0559841595034	2020.6127018165253	27.679612290421414	0.3524173985461622	5.779916970066846	0.2590592456224819	0.17204770995645585	0.17423624165948468	0.3946568027615828	0.19970860687386233	9.1E-4	9.100000000000017E-4	-147419.0567084352	0.0	-10357.549552032504
61100000	-157698.0721564456	-10323.532738847556	-147374.53941759802	2.5993165288317623	2019.8855008227665	442.3715654031057	2.3521430316498715	1.8864824817956396	2.4044173905366133	2020.1326743199484	2020.0803999610616	2020.5983348698026	28.725412552836044	0.39486536894299507	5.707177456966052	0.2570071824539603	0.17161713498108402	0.17504450180039488	0.396331180764566	0.20016112108386336	9.1E-4	9.100000000000044E-4	-147374.53941759802	0.0	-10320.024666881802
61200000	-157735.6766194471	-10296.162319917163	-147439.51429952992	2.5897092822385384	2019.8951080693596	439.0184610587508	2.3587664788109604	1.8958862483097232	2.3941764068359337	2020.1260508727871	2020.0906409447623	2020.5889311032884	25.95390182331191	0.3190786000488635	5.7256936745270774	0.25853032071424314	0.17148579854409546	0.17466796814411722	0.39531591259754945	0.19836835406423145	9.1E-4	9.099999999999996E-4	-147439.51429952992	0.0	-10296.69993261453
61300000	-157751.8508093036	-10299.948917365593	-147451.901891938	2.5827289511823266	2019.9020884004158	440.08432912931954	2.387102380641702	1.9108418922584383	2.43254671259632	2020.0977149709565	2020.0522706390018	2020.5739754593396	26.172121086257086	0.2952102902525592	5.863687443097211	0.2563083513348474	0.17044182210145184	0.17675709557296168	0.3964927309907443	0.20542083151874993	9.1E-4	9.100000000000048E-4	-147451.901891938	0.0	-10302.709886244693
61400000	-157681.0127470633	-10298.460874894561	-147382.55187216875	2.5912255531283677	2019.8935917984697	441.1828762803804	2.3801316379906865	1.904085658538317	2.4338084070794825	2020.1046857136075	2020.0510089445186	2020.5807316930598	27.664744867848135	0.32881425522590835	5.670214869345719	0.257201393899529	0.17176989758104289	0.17547608375807422	0.39555262476135905	0.1874926652151726	9.1E-4	9.100000000000024E-4	-147382.55187216875	0.0	-10298.408817995158
61500000	-157721.06795213174	-10310.78211534348	-147410.28583678824	2.5924173642537114	2019.8923999873446	442.0138935858722	2.394742559469348	1.9183171602164426	2.4144713494447636	2020.090074792129	2020.0703460021534	2020.5665001913817	26.905928979771506	0.3205858558142534	5.472389765539114	0.25491701976813375	0.1768688781042867	0.17339081159199768	0.39482329053558696	0.20289954129864035	9.1E-4	9.09999999999998E-4	-147410.28583678824	0.0	-10310.33762866289
61600000	-157790.55414246744	-10313.073852653013	-147477.48028981444	2.5809199380524217	2019.9038974135458	443.4428640418625	2.3777014790700117	1.9034784938383895	2.398706292955235	2020.107115872528	2020.086111058643	2020.5813388577599	26.532309415247877	0.29517787575734805	6.00679135820513	0.2590855212130313	0.1728778825619188	0.17297074462908732	0.3950658515959675	0.1916971816934006	9.1E-4	9.100000000000026E-4	-147477.48028981444	0.0	-10316.320820050909
61700000	-157662.08355373816	-10318.642307808714	-147343.44124592945	2.580319463596643	2019.9044978880015	443.7743965403539	2.3512873704031505	1.8934566800511108	2.3956074919200874	2020.1335299811951	2020.089209859678	2020.5913606715471	25.344025609491116	0.26713154782261356	5.657315283873347	0.25897500831870107	0.172029798136567	0.17868963737160273	0.3903055561731343	0.20740851909924743	9.1E-4	9.099999999999967E-4	-147343.44124592945	0.0	-10322.182665809187
61800000	-157741.78168762237	-10348.731474487442	-147393.05021313493	2.5871549523423916	2019.8976623992558	445.6189697466122	2.364329585626748	1.864422196377973	2.418035962054908	2020.1204877659713	2020.0667813895432	2020.6203951552202	24.627719572361162	0.22580608941804398	6.060974185555287	0.2596900779979154	0.17182842957141586	0.1733661411614267	0.39511535126924696	0.21086529470277657	9.1E-4	9.100000000000003E-4	-147393.05021313493	0.0	-10350.185137403898
61900000	-157679.08829919324	-10342.610948040747	-147336.47735115248	2.5795030774914425	2019.9053142741068	444.5847832112611	2.36753046400605	1.8819333978611517	2.398664137374125	2020.1172868875922	2020.086153214224	2020.602883953737	25.519747943082812	0.2617692585474891	5.578380624796481	0.25794927865843575	0.17062604130286935	0.17467416266077632	0.39675051737792355	0.2098748015059195	9.1E-4	9.100000000000036E-4	-147336.47735115248	0.0	-10346.379695113019
62000000	-157704.56009786628	-10348.725690142415	-147355.83440772386	2.573292724281486	2019.9115246273168	446.98748965644603	2.3600386321671345	1.9104182473811289	2.3919945793246264	2020.124778719431	2020.0928227722736	2020.574399104217	27.198323449584667	0.30026490074720724	5.648849025417276	0.2556003122266802	0.17351806288599786	0.17817959431335592	0.3927020305739709	0.20613263412507835	9.1E-4	9.100000000000065E-4	-147355.83440772386	0.0	-10353.799431523727
62100000	-157691.9075468795	-10357.39338123644	-147334.51416564305	2.579972482378739	2019.9048448692195	445.0574369574029	2.368308884431252	1.8865485346738466	2.4570889382903203	2020.116508467167	2020.0277284133078	2020.5982688169242	28.69001389285115	0.32109692920787736	5.593410887580971	0.25749071781435484	0.17295003804939293	0.17686575275619956	0.39269349138005755	0.21498553119811406	9.1E-4	9.099999999999999E-4	-147334.51416564305	0.0	-10360.849128662001
62200000	-157722.69359764524	-10364.22125311076	-147358.47234453447	2.5769108696983185	2019.9079064818998	446.61433885054674	2.3650452059624953	1.8911869063764823	2.4792816373345095	2020.1197721456356	2020.0055357142637	2020.5936304452216	28.38406378767227	0.33857040793065535	5.774728342566046	0.2590931993068551	0.1748369153242508	0.17291585596015324	0.3931540294087456	0.19469141820533153	9.1E-4	9.099999999999997E-4	-147358.47234453447	0.0	-10368.423844150067
62300000	-157631.21896007884	-10338.892121138568	-147292.32683894027	2.5777633069885506	2019.9070540446096	444.47496996350895	2.3721248783709985	1.8662831184335433	2.4153194551641373	2020.112692473227	2020.069497896434	2020.6185342331646	27.2062320847726	0.33300093657341173	5.850891529219778	0.2564193216740395	0.17205063705580523	0.17534561922518682	0.3961844220449732	0.20269574675205268	9.1E-4	9.099999999999972E-4	-147292.32683894027	0.0	-10342.904727430398
62400000	-157757.08910473663	-10412.950493604505	-147344.13861113213	2.587259309688296	2019.8975580419099	451.02992161127906	2.3759684515780197	1.8905541737291764	2.43972816930831	2020.1088489000201	2020.0450891822898	2020.594263177869	25.98687215928728	0.2938543011318711	5.6454127858145196	0.25949051856357636	0.174231811658318	0.17498137352524476	0.39129629625286577	0.20063737064897638	9.1E-4	9.099999999999992E-4	-147344.13861113213	0.0	-10414.373967876945
62500000	-157738.1673248488	-10317.118673198453	-147421.04865165034	2.586846708939274	2019.897970642659	443.4878645620488	2.3660148508257866	1.8691864033659804	2.4737501769189016	2020.1188025007723	2020.0110671746793	2020.6156309482321	27.34086137683453	0.3282649020476497	5.767369559779917	0.2605529755682125	0.17405999730253122	0.1719651522494251	0.39342187487983615	0.2143041566997635	9.1E-4	9.100000000000002E-4	-147421.04865165034	0.0	-10318.534842838877
62600000	-157744.6532315722	-10325.782040216558	-147418.87119135566	2.594961011650434	2019.8898563399478	444.9247051571015	2.344992847035223	1.866765208074728	2.4335145141037215	2020.139824504563	2020.0513028374944	2020.6180521435235	27.401177270581062	0.33918735595589466	5.603947225885706	0.2579175606190361	0.17192732602400107	0.17397127120316544	0.39618384215380226	0.210830141745133	9.1E-4	9.099999999999938E-4	-147418.87119135566	0.0	-10324.245615741742
62700000	-157685.0410229143	-10303.908258700292	-147381.132764214	2.5798877085008853	2019.9049296430974	444.01679142845285	2.3553974441109915	1.868857141105299	2.4750831961338307	2020.129419907487	2020.0097341554642	2020.6159602104929	23.799594174599257	0.24531965202551323	5.668530312192126	0.2576499821327896	0.17202063215192764	0.17434378736471917	0.3959855983505685	0.20219749049808836	9.1E-4	9.099999999999988E-4	-147381.132764214	0.0	-10307.654949061169
62800000	-157668.21864101352	-10260.927358796656	-147407.29128221687	2.5762581275414353	2019.9085592240567	438.0866044626612	2.3974419060991057	1.8825747906240051	2.4524705107138494	2020.087375445499	2020.0323468408844	2020.6022425609742	26.73913620462907	0.3219695574664545	5.678106361342797	0.2596521599069678	0.17240360281558373	0.17673412768577035	0.391210109591683	0.19267835959988075	9.1E-4	9.09999999999996E-4	-147407.29128221687	0.0	-10265.385441597682
62900000	-157613.88390472607	-10253.84331922147	-147360.0405855046	2.574274114441319	2019.9105432371568	437.4655517905907	2.3663265514788003	1.866902576078675	2.4327420087919682	2020.1184908001194	2020.0520753428061	2020.6179147755195	25.676309135378773	0.2831359032452264	5.814650780689665	0.2601714305702908	0.1685657475285523	0.17695421713563553	0.39430860476552637	0.2002345676238866	9.1E-4	9.100000000000012E-4	-147360.0405855046	0.0	-10258.76173395685
63000000	-157670.49657125073	-10319.360311526558	-147351.13625972415	2.576536307725472	2019.9082810438726	440.8326408640198	2.3673468031564733	1.8994158974863098	2.4182957884804597	2020.1174705484416	2020.0665215631177	2020.585401454112	27.09371606450839	0.3444351692473596	5.921942598687428	0.25644572579221864	0.1712312911539438	0.1753237239945432	0.39699925905929945	0.20525198789225071	9.1E-4	9.100000000000016E-4	-147351.13625972415	0.0	-10323.631649507372
63100000	-157689.52263405558	-10341.975567560272	-147347.54706649532	2.5877424978701087	2019.897074853728	443.657054348099	2.378297814668503	1.8634789452373304	2.4087914820793612	2020.1065195369297	2020.0760258695188	2020.6213384063608	24.740746331914252	0.2592843916530639	5.713996357923504	0.2546683419461144	0.17297985378061004	0.17745294556280755	0.3948988587104731	0.1947318665299965	9.1E-4	9.100000000000002E-4	-147347.54706649532	0.0	-10343.314572086481
63200000	-157712.42754144344	-10349.360695865953	-147363.06684557747	2.591727680540046	2019.893089671058	443.14240350432465	2.3873795746779627	1.8757142053902884	2.4044971893770493	2020.0974377769203	2020.0803201622211	2020.6091031462079	27.41391464883327	0.3567029633057555	5.837629519333452	0.26184210469335595	0.17244967755036192	0.17331309193827243	0.3923951258180148	0.20092050170379092	9.1E-4	9.100000000000008E-4	-147363.06684557747	0.0	-10349.032227342264
63300000	-157704.9101377976	-10344.05509274428	-147360.85504505332	2.58709480547405	2019.8977225461242	444.0707741912789	2.3442227680553054	1.8679847175222892	2.410195363669787	2020.140594583543	2020.0746219879284	2020.616832634076	24.82024810825104	0.2594973377006663	5.962658643387311	0.2604418143566791	0.17185383443783364	0.17574058292536585	0.3919637682801264	0.1971178475890055	9.1E-4	9.099999999999972E-4	-147360.85504505332	0.0	-10345.539409250427
63400000	-157712.17848734267	-10340.503927968733	-147371.67455937393	2.590663507073699	2019.8941538445245	444.2162938769513	2.346380529446259	1.870066878829832	2.4320242084042407	2020.138436822152	2020.0527931431939	2020.6147504727683	25.986535136605323	0.27235186302826536	5.667381406002073	0.26121122441793254	0.17189957814306522	0.17585752508604768	0.39103167235295955	0.20119645266985176	9.1E-4	9.099999999999973E-4	-147371.67455937393	0.0	-10340.751494987238
63500000	-157657.95777292867	-10307.599283762496	-147350.35848916616	2.5819373419032146	2019.9028800096949	442.01187066673947	2.3329933287421225	1.8714328425410633	2.4304199427092814	2020.151824022856	2020.054397408889	2020.6133845090571	26.633845943987097	0.3238134274254923	5.739666218430181	0.2595738719984964	0.17195429335407145	0.17487564032512473	0.39359619432231246	0.19360802930311163	9.1E-4	9.100000000000024E-4	-147350.35848916616	0.0	-10310.595880419274
63600000	-157751.20274762003	-10308.624246277095	-147442.57850134294	2.581620766028032	2019.9031965855702	442.7149919805806	2.3527138164929053	1.89493243703602	2.4272565763502296	2020.1321035351052	2020.057560775248	2020.5898849145622	26.212287758369825	0.3089434278679625	5.806829989516383	0.257945897158809	0.17158248181937968	0.17728644467898907	0.39318517634282724	0.20549246059240417	9.1E-4	9.100000000000014E-4	-147442.57850134294	0.0	-10311.699478828032
63700000	-157767.57014984929	-10332.109586642182	-147435.4605632071	2.575869899840194	2019.908947451758	444.5359495757821	2.365877807156476	1.9004441893607293	2.4634120438170752	2020.1189395444417	2020.0214053077812	2020.5843731622374	25.721516304403746	0.25573869770381863	5.593461811530617	0.26092452904364793	0.16604635558623423	0.17599272478398847	0.3970363905861345	0.2043428574601783	9.1E-4	9.099999999999973E-4	-147435.4605632071	0.0	-10336.758793705074
63800000	-157721.78259145533	-10365.691897727756	-147356.09069372757	2.5855251601374865	2019.8992921914607	446.6607691013648	2.3869697025439387	1.8825186879127933	2.4234396073789206	2020.0978476490543	2020.0613777442193	2020.6022986636854	27.092122685635598	0.31284572179334924	5.859326881463343	0.2612720209932626	0.1706780531937204	0.1751452967748504	0.3929046290381717	0.20597882493286668	9.1E-4	9.100000000000018E-4	-147356.09069372757	0.0	-10367.552735166853
63900000	-157797.005676743	-10332.552192749732	-147464.45348399327	2.583862554989397	2019.9009547966089	444.3284838726824	2.375975671788843	1.8865779045270221	2.4354853714890043	2020.1088416798093	2020.0493319801092	2020.5982394470711	26.717228812939215	0.3095219938626461	5.669799781407539	0.25647881151099416	0.17183821280289335	0.17329424726298998	0.3983887284231275	0.2138242366454306	9.1E-4	9.099999999999997E-4	-147464.45348399327	0.0	-10334.976565241162
64000000	-157759.3825281209	-10383.16255648738	-147376.21997163355	2.596167933620471	2019.8886494179776	446.7583169250786	2.367717106807787	1.906433005875882	2.4565093465434398	2020.1171002447904	2020.0283080050547	2020.5783843457223	26.93399010129626	0.29358212112699383	5.5333421316492855	0.2576177062305286	0.17228598731590594	0.17458270337162163	0.3955136030819489	0.21087163567294379	9.1E-4	9.100000000000003E-4	-147376.21997163355	0.0	-10381.209084505119
64100000	-157780.87197192037	-10338.638218691984	-147442.2337532284	2.59290662583848	2019.8919107257598	444.62636259430565	2.3955330500691563	1.8917851850170846	2.4724710249479434	2020.089284301529	2020.0123463266502	2020.593032166581	26.381834385008496	0.2937035828479327	5.5197968201360315	0.2591587400127392	0.1714138323684014	0.1728963788879368	0.3965310487309277	0.2096792857742303	9.1E-4	9.100000000000037E-4	-147442.2337532284	0.0	-10338.025765958328
64200000	-157807.95370405275	-10408.367631284556	-147399.5860727682	2.6003411824395957	2019.8844761691585	450.2651972719025	2.3865810695059064	1.9071372908207513	2.4578532083872577	2020.0982362820923	2020.026964143211	2020.5776800607773	28.227349466930175	0.32459015502171	5.6871918863500275	0.25747081725302334	0.1717785214592822	0.17672263468868804	0.3940280265990115	0.2084901364420137	9.1E-4	9.099999999999966E-4	-147399.5860727682	0.0	-10404.471332291578
