# BEAST v1.10.5 Prerelease #23570d1
# Generated Thu Dec 08 13:16:26 GMT 2022 [seed=11235819419]
# -beagle_GPU -beagle_order 4 -seed 11235819419 -save_every 10000000 -save_stem 2022-11-17_exponential_fixed_discrete_HHSA.xml_run19419 2022-11-17_exponential_fixed_discrete_HHSA.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Rest of World.United States	Location.rates.Rest of World.Los Angeles	Location.rates.Rest of World.Mexico	Location.rates.Rest of World.San Diego-Central	Location.rates.Rest of World.San Diego-North Inland	Location.rates.Rest of World.San Diego-North Coastal	Location.rates.Rest of World.Baja California	Location.rates.Rest of World.San Diego-North Central	Location.rates.Rest of World.San Diego-East	Location.rates.Rest of World.San Diego-South	Location.rates.United States.Los Angeles	Location.rates.United States.Mexico	Location.rates.United States.San Diego-Central	Location.rates.United States.San Diego-North Inland	Location.rates.United States.San Diego-North Coastal	Location.rates.United States.Baja California	Location.rates.United States.San Diego-North Central	Location.rates.United States.San Diego-East	Location.rates.United States.San Diego-South	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.San Diego-Central	Location.rates.Los Angeles.San Diego-North Inland	Location.rates.Los Angeles.San Diego-North Coastal	Location.rates.Los Angeles.Baja California	Location.rates.Los Angeles.San Diego-North Central	Location.rates.Los Angeles.San Diego-East	Location.rates.Los Angeles.San Diego-South	Location.rates.Mexico.San Diego-Central	Location.rates.Mexico.San Diego-North Inland	Location.rates.Mexico.San Diego-North Coastal	Location.rates.Mexico.Baja California	Location.rates.Mexico.San Diego-North Central	Location.rates.Mexico.San Diego-East	Location.rates.Mexico.San Diego-South	Location.rates.San Diego-Central.San Diego-North Inland	Location.rates.San Diego-Central.San Diego-North Coastal	Location.rates.San Diego-Central.Baja California	Location.rates.San Diego-Central.San Diego-North Central	Location.rates.San Diego-Central.San Diego-East	Location.rates.San Diego-Central.San Diego-South	Location.rates.San Diego-North Inland.San Diego-North Coastal	Location.rates.San Diego-North Inland.Baja California	Location.rates.San Diego-North Inland.San Diego-North Central	Location.rates.San Diego-North Inland.San Diego-East	Location.rates.San Diego-North Inland.San Diego-South	Location.rates.San Diego-North Coastal.Baja California	Location.rates.San Diego-North Coastal.San Diego-North Central	Location.rates.San Diego-North Coastal.San Diego-East	Location.rates.San Diego-North Coastal.San Diego-South	Location.rates.Baja California.San Diego-North Central	Location.rates.Baja California.San Diego-East	Location.rates.Baja California.San Diego-South	Location.rates.San Diego-North Central.San Diego-East	Location.rates.San Diego-North Central.San Diego-South	Location.rates.San Diego-East.San Diego-South	Location.indicators.Rest of World.United States	Location.indicators.Rest of World.Los Angeles	Location.indicators.Rest of World.Mexico	Location.indicators.Rest of World.San Diego-Central	Location.indicators.Rest of World.San Diego-North Inland	Location.indicators.Rest of World.San Diego-North Coastal	Location.indicators.Rest of World.Baja California	Location.indicators.Rest of World.San Diego-North Central	Location.indicators.Rest of World.San Diego-East	Location.indicators.Rest of World.San Diego-South	Location.indicators.United States.Los Angeles	Location.indicators.United States.Mexico	Location.indicators.United States.San Diego-Central	Location.indicators.United States.San Diego-North Inland	Location.indicators.United States.San Diego-North Coastal	Location.indicators.United States.Baja California	Location.indicators.United States.San Diego-North Central	Location.indicators.United States.San Diego-East	Location.indicators.United States.San Diego-South	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.San Diego-Central	Location.indicators.Los Angeles.San Diego-North Inland	Location.indicators.Los Angeles.San Diego-North Coastal	Location.indicators.Los Angeles.Baja California	Location.indicators.Los Angeles.San Diego-North Central	Location.indicators.Los Angeles.San Diego-East	Location.indicators.Los Angeles.San Diego-South	Location.indicators.Mexico.San Diego-Central	Location.indicators.Mexico.San Diego-North Inland	Location.indicators.Mexico.San Diego-North Coastal	Location.indicators.Mexico.Baja California	Location.indicators.Mexico.San Diego-North Central	Location.indicators.Mexico.San Diego-East	Location.indicators.Mexico.San Diego-South	Location.indicators.San Diego-Central.San Diego-North Inland	Location.indicators.San Diego-Central.San Diego-North Coastal	Location.indicators.San Diego-Central.Baja California	Location.indicators.San Diego-Central.San Diego-North Central	Location.indicators.San Diego-Central.San Diego-East	Location.indicators.San Diego-Central.San Diego-South	Location.indicators.San Diego-North Inland.San Diego-North Coastal	Location.indicators.San Diego-North Inland.Baja California	Location.indicators.San Diego-North Inland.San Diego-North Central	Location.indicators.San Diego-North Inland.San Diego-East	Location.indicators.San Diego-North Inland.San Diego-South	Location.indicators.San Diego-North Coastal.Baja California	Location.indicators.San Diego-North Coastal.San Diego-North Central	Location.indicators.San Diego-North Coastal.San Diego-East	Location.indicators.San Diego-North Coastal.San Diego-South	Location.indicators.Baja California.San Diego-North Central	Location.indicators.Baja California.San Diego-East	Location.indicators.Baja California.San Diego-South	Location.indicators.San Diego-North Central.San Diego-East	Location.indicators.San Diego-North Central.San Diego-South	Location.indicators.San Diego-East.San Diego-South	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
0	-6752.348585846247	-536.5868515197905	-6215.7617343264565	1.0	1.0	1141.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	55.0	0.0	1312.0
500	-6122.780390453153	-689.1593591438065	-5433.621031309346	1.2792355159878093	1.2792355159878066	1676.0	4.517327625610007	2.149247648568063	1.8949038002511982	1.0320736203834409	0.9680093469915703	0.9939913424978812	0.5579785100177473	1.31436731824569	10.219021883998813	0.47280234067294086	13.164899584355446	2.0998311243915415	1.6994685942694199	0.46857652517953174	1.840589042875777	4.991527495027462	3.725288590263673	2.8456882748342522	4.816370826564252	2.9173152493593517	1.5566857632662237	2.341504989081022	0.5984284416554286	5.626943608112228	2.117401282372076	2.654985116102657	1.2556320544400372	1.685808819200699	2.574339646255784	1.9536419718366667	6.068540621334324	1.1728518051895152	0.7447709827994182	4.788939126003968	0.9633590248692316	1.570607817075973	2.293000820864495	0.38803958855203585	0.6759821334581052	1.6913892633047747	4.516917482836326	0.5637182432907017	0.6676598456276759	2.2592917048001873	0.638604896293734	3.2228263551079888	1.3893653876020147	4.401220408391021	4.820134220160644	2.494053406669339	1.3513025164695938	1.0847690885928503	1.5579063775607132	0.73773017042729	1.4868933040885886	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	31.0	0.0	1541.0
1000	-6114.999390839214	-727.9229838708246	-5387.07640696839	1.3630858062348552	1.3630858062348565	1787.0	5.264853097311291	5.0201514849372	2.5377014801694955	0.8204601521704215	0.637739974243831	1.4432635115564985	0.627102925385425	1.5846597416807593	9.408416910236411	0.5981198272177338	13.758798102034444	2.84512734574861	1.184490349785165	0.7252218289233995	2.182262185826937	3.7341983260416134	1.95506315920774	2.211654050819213	2.8443732911014115	2.556114578450004	3.2964727015616817	3.206072619609014	1.2725459734092996	7.600168901686201	3.7482147168722815	3.0286255294622917	1.1656899212922447	1.4672219475693349	1.3414787132679071	2.977528850572251	6.142912137039821	0.927006548014431	0.3949010314444095	3.1888372860330674	2.790792812016295	0.9471778421612765	1.7057746578948267	0.2569285136744926	0.8420821273275739	2.449539227988302	5.417334408598564	0.5828060841245442	0.5035510129715373	4.74865534898354	0.739115910733034	3.415836718739249	1.3929007283631472	2.8226906383603705	5.710791298211006	2.3229060248339515	1.385569108477966	1.696120278035945	1.565772878220058	0.9929497131837399	1.0624621651488082	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	26.0	0.0	1616.0
1500	-6102.28497747254	-698.6357121048918	-5403.649265367648	1.2675076080266252	1.2675076080266199	1796.0	4.692844091990101	6.7490031650323346	0.926834048633056	0.4410937795565605	0.4445309663388856	1.7484238672755485	0.16426377633230071	0.7741853730288989	9.149477585358376	0.9326835339319578	16.029500195461033	3.502368629128264	1.145246420407042	0.758030855613849	0.8836869108297535	4.774492685254732	3.0867025932116725	2.5278017221397495	2.73728035179058	2.6928639523707916	2.23795646644448	3.7938245436169584	2.308950713549485	7.5816616409299815	4.0981880828452395	3.338708022451394	3.4727128890641206	1.3529790574023866	1.0760009708852896	1.9991248660407708	7.790190128201308	0.7268547281650986	0.46236365554262776	1.6211121284127195	2.8504373889897208	0.7016597616557251	1.270431301825333	0.3869831555550345	1.1860966310361984	1.7498554657650647	7.861057958385642	0.6455434270737245	0.6869221927752835	4.540647986374054	0.47659956570384704	3.506783920704989	1.5099620753261513	2.238038482138387	7.673536042203047	1.108618405587657	2.1033679102285667	2.265192266842406	0.5816310286335494	0.5488023178493935	0.6259016152150061	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	25.0	0.0	1607.0
2000	-6084.075983497298	-705.9531455164695	-5378.122837980828	1.367486158183219	1.3674861581832087	1191.0	6.477478056797994	3.361459588459071	1.0758483409160124	0.40596312041489785	0.5861292210473897	1.135680486091621	0.0921732036410191	0.5879477652911593	6.068421131369588	0.5446242690654006	9.261855295451193	3.2966386833780854	1.90455636518811	1.21285004891193	1.1166371513931264	3.62141959718645	2.244901296870533	0.9475539212396145	1.5068931119337616	2.1683391052388434	3.0433983503137956	3.0305054489544028	1.7652928447564722	6.169309067511813	3.403896757318506	2.7960314289104944	3.0998531763936206	1.2668315240409675	1.7091865229166687	2.4848527537131035	5.409248944449834	0.9033052514772577	0.35862934900198745	1.9970245286898871	1.3275911818309503	0.7607823073426813	1.4744759781435266	0.3898133001154202	1.2261729737446194	2.0667236188053186	4.276188792585656	0.5025537481553892	0.9326342298492137	3.343521890358213	0.9870131675308638	4.697621936938669	0.6867623199985693	1.8986240023349967	2.1791852936793603	1.7539268585070527	1.4737019056636569	2.236385430382293	0.3460790292599571	0.6526089834356353	0.7926674482796193	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	28.0	0.0	1574.0
2500	-6073.917008038845	-676.6871810888011	-5397.229826950043	1.2922355591739496	1.2922355591739543	514.0	5.783102828946071	2.5896930902934665	0.7175454863622406	0.21719043743267866	1.0187101789234885	2.430617518056204	0.1046924635612428	1.1375977977607408	3.4608925323097735	0.6101933150784788	11.164146840777658	2.3198845954824763	1.4511940990229195	1.2638180442005742	0.7270928482582267	4.355380312057568	2.670404218900854	2.541640260618228	1.5544392578744226	3.036413315087401	2.0717507931522747	2.5002144748807074	1.9927988100266918	5.012125842449048	3.402421395841226	4.013531761131982	2.282374782925533	1.0919057370661809	2.0734272084613568	2.303574318494897	5.406756873439381	0.7229487494714442	0.6689674261020425	2.355220721409547	0.8668875245718258	0.3869989373161513	1.0206279452641092	0.5702430537780946	1.3368006248316413	8.455406678612908	1.6708628845974558	0.5208074561245852	0.5656161119755966	3.849637012244934	0.6784557068737332	5.783129988363355	0.7267252584006738	2.1533530759397923	1.5003429019712644	2.023202051330511	1.6233766674958563	1.9843209053024402	0.6157355835160575	1.0726864233569484	0.6030036115766659	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	27.0	0.0	1546.0
3000	-6084.017181716786	-689.9306675336767	-5394.086514183109	1.3213302135040401	1.3213302135040421	2086.0	4.363427251605922	2.4399271103350424	1.777905159468785	0.19417636117223752	0.9473923127977691	2.848860363886704	0.1281471687208689	1.2412961184085092	3.3919137115271654	0.607152019579587	11.896371622331245	2.2613794829317015	1.420766357779341	1.1643830740636247	0.4847554018285028	3.049802165962744	2.7360254568904177	2.4508741941901477	2.306196976580131	3.922801840361817	2.09677916099507	2.5566168156279665	2.3460212867911814	7.183852195171651	2.461795352266904	3.2669673382937994	1.2679318359494227	0.7550977318171792	4.07171369601365	2.3537204130448006	4.639851769651961	0.6092762358045236	0.5388863078762107	1.9964766646817644	1.2172650945727705	0.6855025678868596	2.1049941863614894	0.4302405236058563	2.332587095826442	7.682662739677294	1.5542793499872214	0.3168223600481944	0.3797820588906263	4.962398646990251	1.1554020015119042	4.47300218642135	1.515252034117072	2.9300595123732753	1.5576012905852998	1.078796623817992	1.1080532814980337	2.0202152761096537	0.7995007781448557	0.9041167232514015	0.4100840654412563	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	28.0	0.0	1566.0
3500	-6057.812125890788	-688.5690642174051	-5369.243061673383	1.2890474895823871	1.289047489582389	305.0	3.3424062024801025	2.847142197576806	1.7559767501963843	0.42561525251095234	1.1062984420494124	5.520667998669026	0.3086736016430059	1.2830810821772682	4.761950926637707	1.0019469723151526	9.051354650248445	1.715648588293179	1.6728802217061634	2.290677488763624	0.5585291876810338	1.9920875337933823	2.190964800819704	2.2838283552747036	1.1951300054195435	3.1989060609299877	1.6172031585863	2.0365077523702073	0.8836670197176691	4.851174218542911	3.0594012739651575	3.391707764144134	2.389451945319724	0.8386785099758848	3.6203729518830365	2.7088348461038443	5.034195061476282	1.1337233757573806	0.48997114663035424	2.427636857175344	1.9994134566451507	0.6844238651897544	1.7497879652023012	0.4285404966714222	0.9511971718358592	6.073259825083074	0.8923224028878258	0.4202454928849966	0.6232300712060543	3.479688187955465	1.4209940854396346	4.4979049662317205	2.393952340993167	6.138651695927273	1.7438739547905968	0.7374231915294353	0.8027289022589367	1.4537437013439403	1.1859880557032354	1.9691914202721776	0.5837350564265752	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	28.0	0.0	1552.0
4000	-6056.972609541758	-669.3846130037098	-5387.587996538048	1.2835874510462262	1.2835874510462204	1788.0	3.69360768623586	3.3915583149661823	1.756063853540294	0.4464398821794256	0.8764237110741968	3.792879807381302	0.25663647326448885	1.7452360531152211	5.303908577905756	0.9467194966046906	9.94883071954879	2.2010370544529785	1.4537511403951295	1.3422675844140437	0.9821947231511733	2.4117161205441198	1.6284638262968922	1.2702457004764318	1.149291654522738	2.210639273167646	2.0902669399686493	2.8022545087315716	1.0641174334228722	6.005015529403187	2.943678057075214	2.2387926182451756	2.5331095806872916	0.8207126097015651	3.004097493182053	3.4168480616995147	4.707896327064108	0.9283670537049681	0.5224417944780612	1.4739019875804396	2.258801436111367	0.5236121049030565	0.8324811419613319	0.5149508356290519	0.540012166543406	3.879526918912831	0.4315655530861971	0.5054360429088087	1.1361841834102695	3.01138642417324	1.2603118204495292	6.002761330075798	1.5134108696305901	7.406501918424766	1.836625739300349	0.3838103005147154	1.016410868033379	1.1439921838640899	1.292185112156903	1.691929310047027	0.5339580476529877	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	26.0	0.0	1589.0
4500	-6021.488033933685	-695.1356169630893	-5326.352416970596	1.3598122006473263	1.3598122006473206	1690.0	2.9745064296525854	3.722880406970782	1.3151514441330647	0.5852979510406059	1.3806851653024141	2.4767722668254244	0.11812415224453358	0.5899680977033568	5.104626952274972	1.435060200978619	11.466044956429988	2.070914280675078	1.897256685883309	1.0920710018041764	0.48128269868221624	2.2922565538176434	1.023946634034142	1.1811981382180274	0.8566859071276267	2.215254282010159	2.9022526838063936	2.6329090682983596	1.5532601655775102	5.478306025727889	3.5391131485234517	4.591390127654352	3.192654735258919	1.8579421384586379	3.0129237016058963	3.6219441935171424	4.23966509977069	0.7777777968248641	0.3043077184930421	0.8261432297814074	2.849808054189136	0.2889123781040401	1.0720492379196662	0.5485127249831394	0.47528859429517684	2.5814691265157537	0.6511443726919208	0.5038329851873562	0.9434021837109983	4.8457420998524645	0.6696985298408614	4.210932801691018	2.0721858584607666	6.092616225576062	1.6702134555253134	0.9947515438594442	1.264981893617806	1.7776600693096969	0.47100283398861154	2.1404430243392047	0.45728273297335675	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	22.0	0.0	1648.0
