# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 07 22:16:44 GMT 2022 [seed=1123589008]
# -beagle_GPU -beagle_order 4 -seed 1123589008 -save_every 10000000 -save_stem 2022-11-17_exponential_fixed_discrete.xml_run9008 2022-11-17_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
105500	-5015.584003906949	-686.9453979962565	-4328.638605910693	1.5940985912597927	1.594098591259806	1430.0	0.6489753218906498	0.8824447667275312	0.22537831527933033	1.8731223666971306	0.5658814162382197	0.3818086019246269	0.5504384166618912	1.691179551933918	2.0043759120635656	0.3183760659816514	0.6673281917792113	0.349850712341705	0.5630158036147997	0.47561336358051776	1.9274807021036244	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
106000	-4968.3396953606	-653.0105122505054	-4315.329183110094	1.5451792678289156	1.5451792678289171	1014.0	0.5812479462158084	0.8925110741229271	0.17313722114818364	1.159868224371939	0.4417527634582242	0.2627691591660831	0.560454538091566	1.6839629603897768	1.46013450397517	0.29321447441086224	0.3410932622958437	0.4024395078756988	0.3104470882681728	0.47848961937801504	1.4004733837144163	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1337.0
106500	-5037.214285427519	-679.1574627204477	-4358.056822707071	1.6140592642990952	1.6140592642990974	927.0	0.6078624020770225	0.7468386950708094	0.13746394039658455	1.425744812305069	0.3786098906050518	0.26747064127979314	0.42217782435057183	1.6225626017569459	1.8101284001657203	0.3392727299523087	0.7027698453050187	0.404242153005776	0.5987551731861589	0.7973779186879464	2.1268698896060627	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1357.0
107000	-4986.706010915221	-706.355230742959	-4280.350780172262	1.6459604265480798	1.6459604265480852	277.0	0.8364979138184011	1.4204975090951013	0.25664632970604545	2.2463820592617334	0.5968371958540866	0.44763468406368134	0.8304891718560332	3.4378886961875996	2.1862130327735323	0.6052584258806617	0.8180027507932083	0.7173950006912236	0.7711396653029935	0.8811593837413912	3.049442000611251	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
107500	-4986.607337276486	-678.0874305105841	-4308.519906765901	1.5835021662480615	1.5835021662480724	277.0	0.5502237928139395	0.9929624887859022	0.16403780129308132	2.3839963800573694	0.5253520922325561	0.5826198932995595	0.7705027975472377	3.1739822113751024	1.991603319411529	0.3296556335693918	0.9695868801585369	0.34750472108890784	0.9164560360726796	0.5032921253557472	2.5467410703411106	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
108000	-4962.343405069261	-677.7844400813616	-4284.558964987899	1.6253417606875549	1.6253417606875555	1875.0	0.6711068023764502	0.9313537625866827	0.10011048796622037	1.7531399671182972	0.34642322315362367	0.36566588711897585	0.39705670919411834	2.489356832199893	1.847631519149336	0.16807424378888047	0.5229996071471552	0.5680167833774881	0.5662464391295218	0.44960381650293757	1.7794423947803306	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1406.0
108500	-4983.257645821112	-700.3390302572789	-4282.918615563834	1.6416079831637347	1.6416079831637271	563.0	0.6345042739577819	1.0860643298053545	0.18150271791008074	1.9596383466581477	0.2679548648975728	0.31485222612351355	0.4661592452840067	2.2326511424888986	2.0349706127416427	0.2359798120524328	0.9488744521632392	0.3681814244480738	0.48583489959672177	0.6345431050255845	2.38826162439224	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1382.0
109000	-5006.151277245468	-687.5793402166238	-4318.571937028844	1.6215756907863363	1.6215756907863437	264.0	0.8889835047607708	1.5837306279287235	0.23900685428477275	2.2657268644352158	0.5388205172863949	0.4391509404786417	0.7715487761879355	2.553992266308015	2.248812877833234	0.27246045057320956	1.0373462210609694	0.539522712807039	0.8597500721941808	0.934517107306198	2.6511171254962953	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1383.0
109500	-4973.0494784884895	-662.0339562408498	-4311.01552224764	1.5586815105829888	1.5586815105829803	2068.0	0.7145947471253915	1.1792788444148836	0.13231783423925364	1.975281019970396	0.6436962741398214	0.7042307002537509	0.7861094661808502	2.4112302979553975	2.0451300732653137	0.4273620383438534	0.47596952759471234	0.3831859868082675	0.8429492547567374	0.5887636617149331	2.3352797744635767	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1382.0
110000	-4977.234788144023	-678.4201171695338	-4298.814670974489	1.598091384216831	1.59809138421683	1180.0	0.7825049269504908	1.0300753112064702	0.0790138048631894	1.8909630638537671	0.33922924326983694	0.5441456721363163	0.5106999718160797	2.223099241827158	1.789576214585235	0.2862720214688729	0.738608195349835	0.41574794011270555	0.5728175677534378	0.608990555112169	2.138768823800569	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
110500	-4979.491857209016	-713.4086243122656	-4266.083232896751	1.6654105681043507	1.6654105681043516	1820.0	0.4842319023503266	0.7687785601360717	0.09721049399492013	1.6098784635785075	0.3650344122323973	0.3355920508598768	0.28318729030638995	1.9713738149480442	1.3696762393003068	0.24641496119272582	0.6049662620860309	0.36749294104968966	0.7709883063892562	0.4901179387921287	1.7669882600502471	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1397.0
111000	-4962.269413831993	-714.1300373380959	-4248.1393764938975	1.6840103134600042	1.684010313460005	1276.0	0.47326014051300114	1.0322943317259194	0.1734264667356154	1.6044950971470007	0.586152310673604	0.26051734549718175	0.4081676533535346	2.1821386526040216	1.8671507492209636	0.36129628404126996	0.9095092220061279	0.31766457430237144	0.7530743433513443	0.5715505252556818	2.043716473737198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1364.0
111500	-4968.816960373533	-677.6402812025026	-4291.176679171031	1.5735082532010116	1.573508253201014	1408.0	0.6191823190099082	0.9437277333108417	0.06954426540037745	2.0563954585155777	0.2851963736249192	0.2875849024983352	0.5597684530559847	1.924483622508604	1.5701077463207311	0.4891146546743645	0.65144491298967	0.3335401067326311	0.6185289870600528	0.42162916016100177	1.8871534135296963	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1393.0
112000	-4995.462152489952	-713.3666909118178	-4282.095461578134	1.658008156107905	1.6580081561079014	1197.0	0.6336388845372054	1.0705364400788933	0.1471843476256206	1.746171709247874	0.41622484652036623	0.2705082372621612	0.47232140765006103	2.4535023718941464	1.2930037748606487	0.32141862658941733	0.881661845332451	0.46362546752269257	0.6457416600860943	0.8449471813996089	2.1699996437050695	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
112500	-4999.217145986349	-684.0739687020495	-4315.1431772843	1.6014416530689584	1.6014416530689595	1388.0	0.7851005175399047	1.1407357486110368	0.16943934629559818	2.358113948142811	0.6643296791612555	0.42801274708170084	0.8307263745893942	2.8359141990053223	2.668758690007334	0.39811507974083266	0.795111089939543	0.5534356856372101	1.0786925860286167	0.6311976474895984	2.5495647291185373	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1385.0
113000	-4984.253964539757	-703.3634445757975	-4280.890519963959	1.6371435384190005	1.6371435384189992	704.0	0.7478478109341733	1.5966565569866475	0.19856877843986526	2.3125940128049636	0.9007475358845835	0.39806137738322356	0.8294012074979933	2.904237646040028	2.2720271134845995	0.29506507281153715	0.9270092576443955	0.6006157109739944	1.0189218168326994	0.740649420538274	3.165531772869505	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1353.0
113500	-5003.970293823286	-731.8137343830693	-4272.156559440216	1.6895191595906949	1.689519159590696	1913.0	1.2603712673674297	1.6940012833569351	0.2353242232083223	2.822394156982895	0.45898533531602553	0.42758359684115405	0.5912098369407168	4.067884587626772	3.435058870487384	0.6742795268061396	1.3401726453176084	0.4650776079891758	0.937808813871229	1.2473267497661413	3.3316787911708903	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
114000	-4989.549747832696	-655.7694092425771	-4333.780338590119	1.496234929792344	1.496234929792344	1303.0	1.710922136141465	1.730242185628267	0.3982569876083829	3.0459370225222084	1.1582479443355806	0.7702082452956251	0.5601249905647964	5.202500951464361	3.6369946266227435	0.7463368248946277	1.7745699541451603	0.42249435448050865	1.0158614936064072	1.388388197425762	3.733979859432732	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1350.0
114500	-4974.926642277855	-711.7071907749486	-4263.219451502906	1.645721003041093	1.6457210030410943	1908.0	0.8555836988993499	1.816854971291509	0.22269608038925917	2.8132050887174103	0.7309324118573262	0.4954868290346996	0.8589715293112826	4.685290135737227	3.5603048781039517	0.2641407293162147	1.317153794814118	0.5133426861936523	1.1356853129904163	1.2226647114154499	4.0921929614312615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
115000	-4958.598293635689	-686.9000915510377	-4271.698202084651	1.6040850231165869	1.6040850231165873	1901.0	1.24918653471413	1.688856591702155	0.21678275027552113	2.65246116814942	1.1045570297975411	0.5899835974505732	0.8287410637701231	3.4620775248324307	3.7984322617272728	0.688941114157955	1.24577442884098	0.5115339571579346	1.2335110111015877	1.1452037888708577	3.20954040180741	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1322.0
115500	-4994.678545570248	-693.516022531639	-4301.162523038609	1.5792693229265637	1.57926932292657	2185.0	1.2871668844866073	2.021585184131708	0.3341179954937088	2.419319373920813	1.1997312496228418	1.177006590688492	0.7143894204067398	4.153852476406228	3.5563389786640656	0.3884989868232752	1.280479709872751	0.739184672397406	1.2842316944719347	0.8533977264686332	3.3865060493789456	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
116000	-5026.423644806135	-673.5505921971495	-4352.873052608985	1.5699488053322377	1.5699488053322352	416.0	0.8814387745403561	1.4209375418113133	0.22536903853731516	2.489944237149781	0.5619625221135657	0.7752406973253358	0.8253457727581599	3.8001428748372983	2.9900920319383006	0.5675818135695081	0.8869387572532409	0.5534497313476925	0.9902349459846309	1.1754154386578386	3.173266015283373	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
116500	-5031.150809399933	-693.1590129879136	-4337.9917964120195	1.6020313717045023	1.6020313717044972	255.0	0.9478153289047221	1.6325244701626649	0.3366955691220414	2.4551533769195557	0.37027645379934737	0.892915416463428	0.7912037670403431	3.256238860210717	2.2227226065344525	0.564536010165256	0.747929853089464	0.5173680117166388	0.6864410012454981	0.9506433571914781	2.8309286516101166	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
117000	-4954.491189327732	-691.0694540681806	-4263.4217352595515	1.6007780222666252	1.6007780222666361	1336.0	0.6269649479933065	1.0277009017493892	0.31366426478776493	2.154021602854072	0.5227621455428471	0.38455482223398413	0.5613869208246057	3.105260965542358	1.89197140070906	0.19127530938023204	0.8169313901032874	0.525402145787498	0.9136182669381276	0.5337741500185033	2.650016240627553	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
117500	-5003.049879746989	-685.6797418051657	-4317.3701379418235	1.5825963924085962	1.5825963924086013	877.0	0.5976410488552332	1.5449803369595358	0.4177080238057178	2.2499544760727748	0.5374253254000155	0.336870494898611	0.7393639223188408	3.5717720537384725	1.778839337495302	0.29315907620090464	0.9899651028602697	0.5088351716005306	0.5229223842207771	1.0086465485615432	2.3870536009679078	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1394.0
118000	-4993.366432567105	-701.2616588636342	-4292.1047737034705	1.6241323757657633	1.624132375765768	495.0	0.8423867848717064	1.2519480901361364	0.20059759414157222	1.9841741684829572	0.7305710959783498	0.5482690406882983	0.9566951109530124	3.108520151605531	2.5177657889072256	0.4016724823062771	0.6590671351731008	0.6468978853503362	0.9181033678420591	1.1117841267321313	2.50250654541761	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1342.0
118500	-5008.391730239788	-670.0857780729464	-4338.305952166841	1.5394070534649784	1.5394070534649715	2181.0	0.8892238366717895	1.9459721790704223	0.16572669115984365	3.007210319141162	0.5361676736000925	0.618411304065372	1.068103500394459	3.726272034166276	2.7857853504049164	0.36938901131778873	1.0431194103737356	0.6523394981801818	0.8602079371980886	0.9106778062823936	2.9043879172428393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
119000	-5015.536888964593	-716.6323254881551	-4298.904563476438	1.6051622026963237	1.6051622026963324	166.0	1.436273715837316	1.6612105896526133	0.49345438351241605	3.8704240422213396	0.5322273924623189	0.7235179681799842	0.9120881225426395	5.185709686065638	3.009839969553458	0.6250518227051686	1.2352373568640709	0.821599933777916	1.167975524710277	1.3816275079773022	4.890174467345262	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
119500	-4979.5270248887155	-662.4328042592317	-4317.094220629484	1.549876884349198	1.5498768843491937	1578.0	1.217849588845385	2.4313684930946224	0.11812174135028143	3.9664264201636725	0.7825283068202968	0.4075503564321043	0.9068607704861811	4.245712082701615	3.527371703351204	0.6190354481546656	1.126640510250835	1.0771369883833846	0.9051447657953159	1.3866122702022807	3.8968650051848583	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1355.0
120000	-5014.540970507301	-706.8739045108912	-4307.667065996409	1.6365308933029508	1.6365308933029572	1000.0	1.0198292167708656	1.8248786185238972	0.23849203957078016	2.941476640320232	0.919727248461441	0.5966934300647555	0.8545870516983884	4.629907159636992	3.245456544269329	0.5386841160514608	1.2546966112663078	0.8999403752453778	1.2688775687109837	1.4165859273075172	4.68968132792072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1446.0
120500	-5025.567465596968	-715.4453022130966	-4310.122163383871	1.640838343324862	1.6408383433248608	2063.0	0.8637193710895119	1.6196157769968418	0.2664137598462772	3.4981965708689287	1.0858906236932147	0.5176189434143653	0.9406135050084897	4.76731180399966	3.576584515607332	0.7898449982108787	1.2521529175390467	1.0426563089520962	1.2491177671419478	0.8180985890073111	3.9404514194440363	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1413.0
121000	-5019.798811029141	-651.5158655732534	-4368.282945455887	1.533480594098666	1.5334805940986673	1589.0	0.9464295444216818	1.0527534182546512	0.08746927666711958	2.045914113406676	0.39674573404131735	0.43674004869756133	0.5108734708068642	2.681613031745367	1.777887696572986	0.19482974888121862	1.1082717190465265	0.5110298279094008	0.6983061815916569	0.8585495103973533	2.3420753121788564	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1375.0
121500	-4978.075264064008	-676.2756816939423	-4301.799582370065	1.5934869936498566	1.5934869936498657	94.0	0.5771610062604356	1.1772866435705518	0.1452464254398075	1.6981692085267004	0.6587255445445187	0.54024003423683	0.6804236331368314	2.475420885973082	1.948807352971373	0.30977101122352096	0.8928823615991893	0.3181951110698877	0.9394302607367939	0.715126595955022	2.1580740493039143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1377.0
122000	-5036.060944602885	-657.6401346777367	-4378.420809925148	1.5340287620836006	1.5340287620835946	860.0	0.96005523607848	1.2333131011762528	0.1340819114923976	1.918552187187364	0.33928851403923044	0.3363700123163173	0.5303269502540306	2.105555381105793	2.185983148282887	0.31039139232399043	1.0496101525519728	0.4790471612438822	0.8918572674807979	0.647203394387148	2.5444383834510247	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
122500	-4996.040607056212	-751.370141293365	-4244.670465762847	1.7616697899190186	1.7616697899190041	1690.0	0.6997884558643661	1.1512908984602213	0.3283269026656799	2.2918569326694334	0.28962426340903985	0.44526989820911494	0.6631833714501428	3.3252854177460343	2.0083113193895	0.35129576779325233	0.864407322161094	0.3254327405977596	1.1171423895625852	0.5432873121956358	2.7490996113446426	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1421.0
123000	-5042.032305276201	-689.7716180664626	-4352.2606872097385	1.593278236214097	1.5932782362140905	1243.0	0.778805418795094	2.0053790927195996	0.20420172457871805	3.03027196428805	1.1008025314742376	0.30084920490810063	0.7569017066732876	3.9509352688623944	3.040858531825373	0.2601846261939348	1.5362679888286581	1.1188992160753648	1.2458955047024962	1.3076844887067631	3.2579322937406086	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
123500	-5007.580865363487	-698.6359475854539	-4308.9449177780325	1.6156737068614881	1.61567370686149	1112.0	1.1240650489534687	1.4604488886635412	0.20346660427525656	2.5203321433727233	0.9092817720253286	0.5231334304354186	1.1207535797142385	4.038439660466185	3.011766318106984	0.3928855467594847	1.0640999530860336	1.0126182047334917	1.0184604702835542	0.9806984449558811	3.5018792278977444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1396.0
124000	-5023.762875437029	-656.9044090044167	-4366.858466432612	1.533055704645336	1.5330557046453455	1928.0	0.5809466535063942	1.7166056337392286	0.16478381713115312	3.310184328412663	0.4590500858886991	0.7714264388609402	0.7123398775979083	3.192439372603629	2.606162407315134	0.38597058544252855	1.008537190011142	0.8341504818950712	0.6593149666056063	1.0296115814900992	3.2189284432369414	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1417.0
124500	-4938.025341151004	-689.8424818577541	-4248.18285929325	1.6294874929552812	1.629487492955283	1354.0	0.6497143664718085	1.024333981158177	0.1198012387982236	2.0323460223584893	0.4711458130472416	0.4270360751224072	0.45482205345620774	2.53008094357529	2.081514958686912	0.17724203834244726	1.0911992008350047	0.5282853901773236	0.9648539803828274	0.6132306552062289	2.5001054336798236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1348.0
125000	-4993.452976312439	-651.5681763891349	-4341.884799923304	1.5297470398441597	1.5297470398441624	1185.0	0.9468298445535658	1.325331216447212	0.2145208705537413	1.8769871602121404	0.35985527797080585	0.558362490782003	0.47546024653254215	2.6675532303343688	1.8418729530251012	0.35939435448453344	1.0204460423292423	0.4797581081891744	0.5679952011283121	0.7610961850098722	2.773674027115607	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
125500	-5016.684483459598	-662.8197324157479	-4353.8647510438495	1.5781941875413301	1.5781941875413388	1865.0	0.655688917272859	1.122119022349077	0.16500386639237793	1.8900260611851631	0.525920686083804	0.39753054048514713	0.4939532075138184	2.739146955223622	1.83162455519875	0.31716854923403137	0.8195974944118396	0.2681700557251631	0.6417735806737168	0.6122303949661682	2.711940925238709	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1384.0
126000	-4993.945798342528	-692.9108946761513	-4301.0349036663765	1.6249390754847366	1.6249390754847235	1001.0	0.36369601063966744	1.1659738552347219	0.2999211646156823	2.3208627696016033	0.5444401359643448	0.6654720902892536	0.42192992316103667	2.884650360432818	1.9857971621594401	0.2960795939129139	0.6832399739006119	0.4869768329987737	0.770868134734982	0.7941761262819569	1.9288460001130043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
126500	-4989.341164927771	-651.4153086643247	-4337.925856263447	1.52428534162881	1.5242853416288118	619.0	0.5602758782016591	1.1570156092288464	0.09684019877502724	1.5034260344556134	0.3583001378117026	0.341247488881766	0.6708770066890402	2.35354085870877	1.66483072044429	0.21698057383754735	0.6728684540899889	0.5324316478522386	0.8597071900386863	0.6278462970621425	2.1033327437004923	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1345.0
127000	-5012.2991589868925	-693.131986430989	-4319.167172555904	1.625712552573832	1.625712552573817	1593.0	0.7538462367792357	1.2988931083729924	0.09651560229132915	1.7811935352686095	0.44908852180847375	0.3822522292837256	0.5452224230325639	2.3412605225984318	1.8382681163483467	0.22643240844178722	0.7331199772520759	0.3070904872378992	0.7163833096925238	0.5800696995030779	1.9757824020587162	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1400.0
127500	-5033.364630290608	-654.3872941033643	-4378.977336187244	1.5416628471069325	1.5416628471069307	760.0	0.7164440362785	0.8618150397484733	0.18051676811137068	1.2538327721589593	0.49722449377464495	0.3527481148926629	0.5970682554055292	2.1655816295221295	1.5380853577911535	0.21141963808950964	0.7659455091697485	0.6281027801049915	0.5742891333431603	0.795159681470292	1.8961103554857721	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1377.0
128000	-5008.6885413846585	-691.8888842095431	-4316.7996571751155	1.6182493626317627	1.61824936263176	502.0	0.3760974915259831	0.7399964405993381	0.07571941345878579	1.7094506550865816	0.3180996878385801	0.41008424584710235	0.5278745949298472	2.4486665276778448	1.6131619059118856	0.3447352582417799	0.5062109167433262	0.5191303707044629	0.6064421674219395	0.5884171956396184	1.908970947479926	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1361.0
128500	-4983.4974237987135	-700.0990547801513	-4283.398369018562	1.644156969170423	1.6441569691704245	1493.0	0.5530553843833138	0.849102671937357	0.10735922221651233	1.4798835814430453	0.3939289854352308	0.2283975144123723	0.48013461003150215	1.99478698229814	1.6035591755687113	0.23784001736114607	0.7809073676199884	0.4287171430281191	0.6390678975933826	0.6060922043327908	1.9580890314664585	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1398.0
129000	-4943.8045589593385	-687.0858952811578	-4256.718663678181	1.5919149863628919	1.591914986362895	1200.0	0.835729994232032	1.0439652161292459	0.11695836838841087	1.9655772541890573	0.5064654154942276	0.24288251704047883	0.5943793521792402	2.907626317476149	1.9339225531513364	0.3386374783314813	0.8880662862468303	0.4770106992348941	0.748307746545272	0.7356712617766437	2.306449887773681	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
129500	-5032.78266179966	-721.029238537201	-4311.753423262458	1.6968653164708916	1.6968653164708922	538.0	0.5002064579092121	1.6574837408650749	0.24343765986745788	2.0128172906471913	0.5443566636978059	0.4600985572437138	0.719470362916036	2.9729817364606084	2.2824013931511637	0.29293561183391126	0.9198831589303046	0.6679300850675822	0.6884598369428578	0.5138730989559374	2.6319800750966227	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1400.0
130000	-4957.773360494066	-680.4185971527568	-4277.354763341309	1.5886318429445576	1.5886318429445567	359.0	0.5262684815416406	1.2492763813367256	0.15121664530262988	1.6923441440802742	0.4836232116226012	0.3558926020593632	0.4047621268775217	2.46773718058773	1.823107433054084	0.2898742151394816	1.0325396712781	0.491644189947601	0.9008087473229441	0.6500801099904329	2.039725613504112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1380.0
130500	-5019.99338287861	-661.6832168974404	-4358.310165981169	1.5206644772709947	1.5206644772709916	572.0	0.6084277470734203	1.1761100764085695	0.24043958265898507	2.047677097562894	0.5518895996322013	0.38180672606901767	0.6362776733370935	2.9079419510117623	2.4431707225156774	0.3168340996599568	1.0724479124002775	0.42088219216130957	0.6808721399638521	0.6531790711216053	2.397717692317155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1392.0
